"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
5029,3482,"Trioza","","chilgia","Park & Lee, 1980","",,"","original combination, valid: No","Unambiguous Synonym",
5032,3482,"Heterotrioza","","noknamui","Kwon & Lee, 1981","",,"","original combination, valid: No","Unambiguous Synonym",
5031,3482,"Heterotrioza","Dyspersa","noknamui","Kwon & Lee, 1981","",,"","original combination, valid: No","Unambiguous Synonym",
3816,3489,"Limbopsylla","","campanellai","Brown & Hodkinson, 1988","",,"","original combination, valid: No","Unambiguous Synonym",
5053,3499,"Arytainilla","","ima","Loginova, 1972","",,"","original combination, valid: No","Unambiguous Synonym",
5056,3501,"Arytainilla","","cognata","Loginova, 1972","",,"","original combination, valid: No","Unambiguous Synonym",
1581,1408,"Arytaina","","devia","Loginova, 1976","",,"","original combination, valid: No","Unambiguous Synonym",
1587,1414,"Arytaina","","nubivaga","Loginova, 1976","",,"","original combination, valid: No","Unambiguous Synonym",
5063,3505,"Trioza","","calceolaris","Baeva, 1969","",,"","original combination, valid: No","Unambiguous Synonym",
5069,3509,"Eubactericera","","commutata","Li, 1995","",,"","original combination, valid: No","Unambiguous Synonym",
2759,3507,"Trioza","","capensis","Hollis, 1984","",,"","original combination, valid: No","Unambiguous Synonym",
5067,3508,"Eubactericera","","carthamae","Li, 1994","",,"","original combination, valid: No","Unambiguous Synonym",
5075,3512,"Cacopsylla","Cacopsylla","accincta","Luo, Li, Ma & Cai, 2012","",,"","original combination, valid: No","Unambiguous Synonym",
5077,3513,"Cacopsylla","Thamnopsylla","burckhardti","Luo, Li, Ma & Cai, 2012","",,"","original combination, valid: No","Unambiguous Synonym",
5081,3514,"Cacopsylla","Hepatopsylla","cinereosignata","Luo, Li, Ma & Cai, 2012","",,"","original combination, valid: No","Unambiguous Synonym",
5084,3515,"Cacopsylla","","liaoli","Yang & Li, 1981","",,"","original combination, valid: No","Unambiguous Synonym",
5085,3516,"Cacopsylla","","maculatili","Li, 2011","",,"","original combination, valid: No","Unambiguous Synonym",
5087,3517,"Cacopsylla","","qiuzili","Li, 2011","",,"","original combination, valid: No","Unambiguous Synonym",
1214,3518,"Psylla","","kunmingli","Yang & Li, 1984","",,"","original combination, valid: No","Unambiguous Synonym",
5093,3521,"Psylla","","hui","Li & Yang, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5095,3522,"Cacopsylla","","septentrionalis","Li & Yang, 1992","",,"","original combination, valid: No","Ambiguous Synonym",
5097,3523,"Trioza","","cousiniae","Baeva, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5099,3524,"Trioza","","crasseflagellata","Loginova, 1969","",,"","original combination, valid: No","Unambiguous Synonym",
5101,3525,"Eubactericera","","cucullata","Li, 1995","",,"","original combination, valid: No","Unambiguous Synonym",
5103,3526,"Eubactericera","","cuspidata","Li & Yang, 1994","",,"","original combination, valid: No","Unambiguous Synonym",
5036,4336,"Trioza","","machilae","(Li, 1993)","",,"","new combination, valid: No","Unambiguous Synonym",
5039,4336,"Rhinopsylla","","machilae","Li, 1993","",,"","original combination, valid: No","Unambiguous Synonym",
5105,3527,"Trioza","","daedala","Loginova, 1972","",,"","original combination, valid: No","Unambiguous Synonym",
5107,3528,"Trioza","","daghestanica","Gegechkori, 1980","",,"","original combination, valid: No","Unambiguous Synonym",
5109,3529,"Bactericera","Smirnovia","distinctissima","Kwon & Lee, 1981","",,"","original combination, valid: No","Unambiguous Synonym",
5111,3530,"Eubactericera","","drepanoides","Li, 1995","",,"","original combination, valid: No","Unambiguous Synonym",
5112,3526,"Eubactericera","","cuspidate","Li & Yang, 1994","",,"","original combination, valid: No","Unambiguous Synonym",
5113,3523,"Trioza","","cousininae","Baeva, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5115,3531,"Trioza","","dzhamantalica","Baeva, 1976","",,"","original combination, valid: No","Unambiguous Synonym",
1186,3533,"Psylla","","betulaefoliae","Yang & Li, 1981","",,"","original combination, valid: No","Unambiguous Synonym",
5121,3536,"Psylla","","namjagbarwana","Li & Yang, 1988","",,"","original combination, valid: No","Unambiguous Synonym",
5122,3536,"Cacopsylla","","nanjagbarwana","(Li & Yang, 1988)","",,"","new combination, valid: No","Unambiguous Synonym",
5123,3536,"Psylla","","nanjagbarwana","Li & Yang, 1988","",,"","original combination, valid: No","Unambiguous Synonym",
5144,3545,"Trioza","","horrida","Loginova, 1979","",,"","original combination, valid: No","Unambiguous Synonym",
5129,3540,"Powellia","","falcata","Ferris & Klyver, 1932","",,"","original combination, valid: No","Unambiguous Synonym",
5130,3539,"Trioza","","falcata","Baeva, 1974","",,"","original combination, valid: No","Ambiguous Synonym",
5131,3539,"Trioza","","saligna","Baeva, 1985","",,"","original combination, valid: No","Unambiguous Synonym",
5146,3546,"Bactericera","Smirnovia","imitodua","(Klimaszewski, 1966)","",,"","new combination, valid: No","Unambiguous Synonym",
5127,3539,"Eubactericera","","saligna","(Baeva, 1974)","",,"","new combination, valid: No","Unambiguous Synonym",
5133,3541,"Trioza","","ferulae","Baeva, 1969","",,"","original combination, valid: No","Unambiguous Synonym",
5135,3542,"Eubactericera","","flavipunctata","Li, 1995","",,"","original combination, valid: No","Unambiguous Synonym",
1151,2174,"Paratrioza","","sinica","Yang & Li, 1982","",,"","original combination, valid: No","Unambiguous Synonym",
5136,2174,"Paratrioza","","turcamanica","Andrianova & Klimaszewski, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5137,2174,"Paratrioza","","turcamainca","Andrianova & Klimaszewski, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5139,3543,"Eubactericera","","grammica","Li, 1995","",,"","original combination, valid: No","Unambiguous Synonym",
5141,3544,"Trioza","","hissarica","Baeva, 1985","",,"","original combination, valid: No","Unambiguous Synonym",
5142,3544,"Trioza","","sulcata","Baeva, 1968","",,"","original combination, valid: No","Ambiguous Synonym",
5147,3546,"Trioza","","imitodua","Klimaszewski, 1966","",,"","original combination, valid: No","Unambiguous Synonym",
5149,3547,"Eubactericera","","janisalicis","Li, 1995","",,"","original combination, valid: No","Unambiguous Synonym",
2439,3554,"Diaphorina","","valens","(Pettey, 1933)","",,"","new combination, valid: No","Unambiguous Synonym",
1225,3562,"Psylla","","obunca","Yang, 1984","",,"","original combination, valid: No","Unambiguous Synonym",
5164,3563,"Psylla","","thibetisorbi","Li & Yang, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5165,3563,"Cacopsylla","","thibetsorbi","(Li & Yang, 1987)","",,"","new combination, valid: No","Unambiguous Synonym",
5166,3563,"Psylla","","thibetsorbi","Li & Yang, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5168,3564,"Psylla","","tingriana","Li & Yang, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5170,3565,"Psylla","","himalayisalicis","Li & Yang, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
5174,3568,"Psylla","","bomihippophaes ","Li & Yang, 1988","",,"","original combination, valid: No","Unambiguous Synonym",
5175,3568,"Cacopsylla","","bomihippophae","(Li & Yang, 1988)","",,"","new combination, valid: No","Unambiguous Synonym",
5177,1268,"Psylla","","abdominalis","Meyer-Dür, 1871","",,"","original combination, valid: No","Unambiguous Synonym",
5181,3572,"Psylla","","thibetihippophaes","Li & Yang, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
1187,3577,"Psylla","","canditata","Yang, 1984","",,"","original combination, valid: No","Unambiguous Synonym",
5194,3582,"Cacopsylla","","sinualis","Li, 2005","",,"","original combination, valid: No","Unambiguous Synonym",
1236,3587,"Psylla","","simaoli","Yang & Li, 1984","",,"","original combination, valid: No","Unambiguous Synonym",
5201,3588,"Psylla","","qianli","Yang & Li, 1984","",,"","original combination, valid: No","Unambiguous Synonym",
