"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
261,"INDTN","TDWG Level 4 code","native"
262,"CONOO","TDWG Level 4 code","native"
263,"INDKT","TDWG Level 4 code","native"
264,"IVOOO","TDWG Level 4 code","native"
264,"NGAOO","TDWG Level 4 code","native"
265,"NSWNS","TDWG Level 4 code","native"
266,"QLDQU","TDWG Level 4 code","native"
267,"IND","TDWG Level 4 code","native"
268,"INDGO","TDWG Level 4 code","native"
269,"MDGOO","TDWG Level 4 code","native"
270,"DOMOO","TDWG Level 4 code","native"
270,"SRLOO","TDWG Level 4 code","native"
270,"JAWOO","TDWG Level 4 code","native"
270,"JAMOO","TDWG Level 4 code","native"
270,"GSTUA","TDWG Level 4 code","native"
270,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
270,"MLY","TDWG Level 4 code","native"
270,"79","TDWG Level 4 code","native"
270,"PANOO","TDWG Level 4 code","native"
270,"CAYOO","TDWG Level 4 code","native"
270,"NICOO","TDWG Level 4 code","native"
270,"KENOO","TDWG Level 4 code","native"
270,"HAIHA","TDWG Level 4 code","native"
270,"SUMOO","TDWG Level 4 code","native"
270,"TAIOO","TDWG Level 4 code","native"
270,"UGAOO","TDWG Level 4 code","native"
270,"CLMOO","TDWG Level 4 code","native"
270,"THAOO","TDWG Level 4 code","native"
270,"ECUOO","TDWG Level 4 code","native"
270,"TANOO","TDWG Level 4 code","native"
270,"SEYOO","TDWG Level 4 code","native"
270,"PAKOO","TDWG Level 4 code","native"
270,"CUBOO","TDWG Level 4 code","native"
270,"WINBA","TDWG Level 4 code","native"
270,"FLAOO","TDWG Level 4 code","native"
270,"TEXOO","TDWG Level 4 code","native"
270,"IRNOO","TDWG Level 4 code","native"
270,"BEROO","TDWG Level 4 code","native"
270,"COSOO","TDWG Level 4 code","native"
270,"MYAOO","TDWG Level 4 code","native"
270,"BOR","TDWG Level 4 code","native"
270,"MLYSI","TDWG Level 4 code","native"
270,"BAHOO","TDWG Level 4 code","native"
270,"PHIOO","TDWG Level 4 code","native"
270,"HAW","TDWG Level 4 code","native"
270,"YEM","TDWG Level 4 code","native"
270,"NEPOO","TDWG Level 4 code","native"
271,"UGAOO","TDWG Level 4 code","native"
271,"CONOO","TDWG Level 4 code","native"
271,"IVOOO","TDWG Level 4 code","native"
271,"SUDOO","TDWG Level 4 code","native"
271,"PAL","TDWG Level 4 code","native"
271,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
271,"KENOO","TDWG Level 4 code","native"
271,"EGYOO","TDWG Level 4 code","native"
271,"CHAOO","TDWG Level 4 code","native"
272,"79","TDWG Level 4 code","native"
273,"79","TDWG Level 4 code","native"
274,"CLMOO","TDWG Level 4 code","native"
275,"CLMOO","TDWG Level 4 code","native"
276,"84","TDWG Level 4 code","native"
277,"84","TDWG Level 4 code","native"
278,"GUAOO","TDWG Level 4 code","native"
