"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
3221,"TAIOO","TDWG Level 4 code","native"
3222,"FIJOO","TDWG Level 4 code","native"
3222,"JAWOO","TDWG Level 4 code","native"
3223,"LSILS","TDWG Level 4 code","native"
3224,"CRLPA","TDWG Level 4 code","native"
3225,"LSILS","TDWG Level 4 code","native"
3226,"PHIOO","TDWG Level 4 code","native"
3230,"PHIOO","TDWG Level 4 code","native"
3231,"PHIOO","TDWG Level 4 code","native"
3232,"LSILS","TDWG Level 4 code","native"
3233,"PHIOO","TDWG Level 4 code","native"
3234,"PHIOO","TDWG Level 4 code","native"
3235,"LSILS","TDWG Level 4 code","native"
3237,"PHIOO","TDWG Level 4 code","native"
3238,"SIEOO","TDWG Level 4 code","native"
3239,"FIJOO","TDWG Level 4 code","native"
3241,"PHIOO","TDWG Level 4 code","native"
3243,"TAIOO","TDWG Level 4 code","native"
3244,"FLA","TDWG Level 4 code","native"
3244,"MSIOO","TDWG Level 4 code","native"
3245,"WINSL","TDWG Level 4 code","native"
3247,"VIEOO","TDWG Level 4 code","native"
3249,"IVOOO","TDWG Level 4 code","native"
3249,"NGAOO","TDWG Level 4 code","native"
3250,"MAUOO","TDWG Level 4 code","native"
3251,"MAUOO","TDWG Level 4 code","native"
3255,"NGAOO","TDWG Level 4 code","native"
3256,"LBROO","TDWG Level 4 code","native"
3256,"NGAOO","TDWG Level 4 code","native"
3259,"MLYSI","TDWG Level 4 code","native"
3260,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3261,"PHIOO","TDWG Level 4 code","native"
3262,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3263,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3267,"PHIOO","TDWG Level 4 code","native"
3268,"SRLOO","TDWG Level 4 code","native"
3269,"PHIOO","TDWG Level 4 code","native"
3270,"PHIOO","TDWG Level 4 code","native"
3272,"NGAOO","TDWG Level 4 code","native"
3273,"SRLOO","TDWG Level 4 code","native"
3274,"NWGPN","TDWG Level 4 code","native"
3277,"MLYPM","TDWG Level 4 code","native"
3277,"VIEOO","TDWG Level 4 code","native"
3278,"NWGPN","TDWG Level 4 code","native"
3280,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3281,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3282,"IND","TDWG Level 4 code","native"
3283,"MLYSI","TDWG Level 4 code","native"
3286,"NGAOO","TDWG Level 4 code","native"
3286,"ZAIOO","TDWG Level 4 code","native"
3288,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3289,"NWGPN","TDWG Level 4 code","native"
3291,"CHNBJ","TDWG Level 4 code","native"
3291,"JAP","TDWG Level 4 code","native"
3293,"PHIOO","TDWG Level 4 code","native"
3294,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
3295,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3296,"TAIOO","TDWG Level 4 code","native"
3297,"PHIOO","TDWG Level 4 code","native"
3298,"MLWOO","TDWG Level 4 code","native"
3299,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3299,"MLYSI","TDWG Level 4 code","native"
3300,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3301,"IND","TDWG Level 4 code","native"
3302,"PHIOO","TDWG Level 4 code","native"
3303,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3304,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3305,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3306,"PHIOO","TDWG Level 4 code","native"
3307,"IND","TDWG Level 4 code","native"
3309,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3310,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3311,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3312,"IVOOO","TDWG Level 4 code","native"
3314,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3315,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3316,"VIEOO","TDWG Level 4 code","native"
3317,"PHIOO","TDWG Level 4 code","native"
3318,"PHIOO","TDWG Level 4 code","native"
3319,"PHIOO","TDWG Level 4 code","native"
3320,"IND","TDWG Level 4 code","native"
3323,"BOR","TDWG Level 4 code","native"
3326,"JAWOO","TDWG Level 4 code","native"
3326,"MLYPM","TDWG Level 4 code","native"
3326,"MLYSI","TDWG Level 4 code","native"
3326,"SUMOO","TDWG Level 4 code","native"
3337,"SOLSO","TDWG Level 4 code","native"
3339,"84","TDWG Level 4 code","native"
3339,"GUYOO","TDWG Level 4 code","native"
3340,"84","TDWG Level 4 code","native"
3342,"NSWNS","TDWG Level 4 code","native"
3342,"QLDQU","TDWG Level 4 code","native"
3347,"FIJOO","TDWG Level 4 code","native"
3348,"FIJOO","TDWG Level 4 code","native"
3355,"PHIOO","TDWG Level 4 code","native"
3356,"PHIOO","TDWG Level 4 code","native"
3358,"IND","TDWG Level 4 code","native"
3360,"50","TDWG Level 4 code","native"
3360,"ZAIOO","TDWG Level 4 code","native"
3361,"CAFOO","TDWG Level 4 code","native"
3361,"ZAIOO","TDWG Level 4 code","native"
3363,"CMNOO","TDWG Level 4 code","native"
3366,"ZAIOO","TDWG Level 4 code","native"
3367,"ZAIOO","TDWG Level 4 code","native"
3368,"IVOOO","TDWG Level 4 code","native"
3368,"LBROO","TDWG Level 4 code","native"
3371,"CAYOO","TDWG Level 4 code","native"
3372,"CUBOO","TDWG Level 4 code","native"
3372,"WINSV","TDWG Level 4 code","native"
3374,"LEEVI","TDWG Level 4 code","native"
3374,"PUEOO","TDWG Level 4 code","native"
3375,"CUBOO","TDWG Level 4 code","native"
3375,"WINDO","TDWG Level 4 code","native"
3375,"WINSV","TDWG Level 4 code","native"
3376,"CUBOO","TDWG Level 4 code","native"
3378,"QLDQU","TDWG Level 4 code","native"
3380,"QLDQU","TDWG Level 4 code","native"
3384,"BUROO","TDWG Level 4 code","native"
3388,"MDGOO","TDWG Level 4 code","native"
3390,"TANOO","TDWG Level 4 code","native"
3393,"MDGOO","TDWG Level 4 code","native"
3396,"TANOO","TDWG Level 4 code","native"
3399,"MDGOO","TDWG Level 4 code","native"
3403,"MDGOO","TDWG Level 4 code","native"
3405,"MAUOO","TDWG Level 4 code","native"
3407,"ZAIOO","TDWG Level 4 code","native"
3409,"ZAIOO","TDWG Level 4 code","native"
3411,"79","TDWG Level 4 code","native"
3411,"COSOO","TDWG Level 4 code","native"
3411,"MSIOO","TDWG Level 4 code","native"
3413,"84","TDWG Level 4 code","native"
3414,"CAYOO","TDWG Level 4 code","native"
3415,"WINSV","TDWG Level 4 code","native"
3417,"VENOO","TDWG Level 4 code","native"
3418,"ALAOO","TDWG Level 4 code","native"
3418,"ARIOO","TDWG Level 4 code","native"
3418,"FLAOO","TDWG Level 4 code","native"
3418,"GEOOO","TDWG Level 4 code","native"
3418,"LOUOO","TDWG Level 4 code","native"
3418,"MRYOO","TDWG Level 4 code","native"
3418,"MSIOO","TDWG Level 4 code","native"
3418,"MXSGR","TDWG Level 4 code","native"
3418,"MXTTB","TDWG Level 4 code","native"
3418,"NCAOO","TDWG Level 4 code","native"
3418,"TEXOO","TDWG Level 4 code","native"
3419,"84","TDWG Level 4 code","native"
3420,"84","TDWG Level 4 code","native"
3421,"79","TDWG Level 4 code","native"
3421,"COSOO","TDWG Level 4 code","native"
3422,"ALAOO","TDWG Level 4 code","native"
3422,"VRGOO","TDWG Level 4 code","native"
3423,"84","TDWG Level 4 code","native"
3424,"84","TDWG Level 4 code","native"
3425,"GUAOO","TDWG Level 4 code","native"
3428,"84","TDWG Level 4 code","native"
3429,"84","TDWG Level 4 code","native"
3429,"LEEGU","TDWG Level 4 code","native"
3429,"WINMA","TDWG Level 4 code","native"
3430,"HAIHA","TDWG Level 4 code","native"
3431,"84","TDWG Level 4 code","native"
3432,"TRTOO","TDWG Level 4 code","native"
3433,"79","TDWG Level 4 code","native"
3434,"84","TDWG Level 4 code","native"
3435,"LEEGU","TDWG Level 4 code","native"
3435,"WINMA","TDWG Level 4 code","native"
3437,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3437,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
3438,"36","TDWG Level 4 code","native"
3438,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
3438,"IND","TDWG Level 4 code","native"
3438,"SRLOO","TDWG Level 4 code","native"
3438,"TAIOO","TDWG Level 4 code","native"
3439,"MLYPM","TDWG Level 4 code","native"
3441,"SOLSO","TDWG Level 4 code","native"
3442,"FIJOO","TDWG Level 4 code","native"
3444,"SOLSO","TDWG Level 4 code","native"
3445,"SOLSO","TDWG Level 4 code","native"
3446,"JAWOO","TDWG Level 4 code","native"
3447,"PHIOO","TDWG Level 4 code","native"
3448,"SOLSO","TDWG Level 4 code","native"
3449,"PHIOO","TDWG Level 4 code","native"
3450,"FIJOO","TDWG Level 4 code","native"
3452,"SIEOO","TDWG Level 4 code","native"
3453,"SRLOO","TDWG Level 4 code","native"
3455,"NWGPN","TDWG Level 4 code","native"
3457,"SAMWS","TDWG Level 4 code","native"
3458,"MLYSI","TDWG Level 4 code","native"
3459,"IND","TDWG Level 4 code","native"
3461,"SRLOO","TDWG Level 4 code","native"
3464,"SRLOO","TDWG Level 4 code","native"
3465,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
3466,"SEYOO","TDWG Level 4 code","native"
3467,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3468,"NWGPN","TDWG Level 4 code","native"
3469,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3469,"NWGPN","TDWG Level 4 code","native"
3470,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3471,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3472,"NWGPN","TDWG Level 4 code","native"
3474,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3475,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3476,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3477,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3478,"NWGPN","TDWG Level 4 code","native"
3479,"NWGPN","TDWG Level 4 code","native"
3481,"NWGIJ","TDWG Level 4 code","native"
3482,"NWGPN","TDWG Level 4 code","native"
3483,"NWGPN","TDWG Level 4 code","native"
3484,"NWGIJ","TDWG Level 4 code","native"
3484,"NWGPN","TDWG Level 4 code","native"
3485,"NWGIJ","TDWG Level 4 code","native"
3486,"NWGPN","TDWG Level 4 code","native"
3487,"NWGPN","TDWG Level 4 code","native"
3488,"NWGIJ","TDWG Level 4 code","native"
3489,"NWGPN","TDWG Level 4 code","native"
3490,"NWGIJ","TDWG Level 4 code","native"
3491,"NWGPN","TDWG Level 4 code","native"
3492,"NWGPN","TDWG Level 4 code","native"
3493,"NWGPN","TDWG Level 4 code","native"
3494,"NWGPN","TDWG Level 4 code","native"
3495,"NWGIJ","TDWG Level 4 code","native"
3496,"NWGIJ","TDWG Level 4 code","native"
3497,"NWGPN","TDWG Level 4 code","native"
3518,"MOLOO","TDWG Level 4 code","native"
3518,"QLDQU","TDWG Level 4 code","native"
3519,"SAMWS","TDWG Level 4 code","native"
3520,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3521,"IND","TDWG Level 4 code","native"
3522,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3523,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3524,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3525,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3528,"SAMWS","TDWG Level 4 code","native"
3530,"IVOOO","TDWG Level 4 code","native"
3533,"CLMOO","TDWG Level 4 code","native"
3534,"CMNOO","TDWG Level 4 code","native"
3535,"VENOO","TDWG Level 4 code","native"
3536,"TRTOO","TDWG Level 4 code","native"
3538,"BOR","TDWG Level 4 code","native"
3539,"BOR","TDWG Level 4 code","native"
3540,"BZLMG","TDWG Level 4 code","native"
3541,"CAFOO","TDWG Level 4 code","native"
3541,"CMNOO","TDWG Level 4 code","native"
3541,"EQGOO","TDWG Level 4 code","native"
3541,"NGAOO","TDWG Level 4 code","native"
3541,"RWAOO","TDWG Level 4 code","native"
3541,"UGAOO","TDWG Level 4 code","native"
3541,"ZAIOO","TDWG Level 4 code","native"
3543,"BZNAM","TDWG Level 4 code","native"
3543,"BZNPA","TDWG Level 4 code","native"
3543,"PEROO","TDWG Level 4 code","native"
3543,"POROO","TDWG Level 4 code","native"
3544,"CLMOO","TDWG Level 4 code","native"
3545,"DOMOO","TDWG Level 4 code","native"
3546,"CUBOO","TDWG Level 4 code","native"
3547,"BOR","TDWG Level 4 code","native"
3547,"IND","TDWG Level 4 code","native"
3548,"DOMOO","TDWG Level 4 code","native"
3549,"ECUOO","TDWG Level 4 code","native"
3550,"MLYPM","TDWG Level 4 code","native"
3550,"MLYSI","TDWG Level 4 code","native"
3551,"50","TDWG Level 4 code","native"
3551,"GHAOO","TDWG Level 4 code","native"
3551,"LBROO","TDWG Level 4 code","native"
3551,"TOGOO","TDWG Level 4 code","native"
3551,"TRTOO","TDWG Level 4 code","native"
3552,"CUBOO","TDWG Level 4 code","native"
3553,"BOR","TDWG Level 4 code","native"
3553,"BORSR","TDWG Level 4 code","native"
3554,"PANOO","TDWG Level 4 code","native"
3555,"ECUOO","TDWG Level 4 code","native"
3556,"SUMOO","TDWG Level 4 code","native"
3557,"DOMOO","TDWG Level 4 code","native"
3558,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
3558,"KENOO","TDWG Level 4 code","native"
3558,"MLWOO","TDWG Level 4 code","native"
3558,"MOZOO","TDWG Level 4 code","native"
3558,"RWAOO","TDWG Level 4 code","native"
3558,"SOMOO","TDWG Level 4 code","native"
3558,"TANOO","TDWG Level 4 code","native"
3559,"MLYPM","TDWG Level 4 code","native"
3560,"GUYOO","TDWG Level 4 code","native"
3561,"CAFOO","TDWG Level 4 code","native"
3561,"CMNOO","TDWG Level 4 code","native"
3561,"UGAOO","TDWG Level 4 code","native"
3561,"ZAIOO","TDWG Level 4 code","native"
3562,"VIEOO","TDWG Level 4 code","native"
3564,"INDTN","TDWG Level 4 code","native"
3565,"CONOO","TDWG Level 4 code","native"
3565,"ZAIOO","TDWG Level 4 code","native"
3566,"GUYOO","TDWG Level 4 code","native"
3567,"BOR","TDWG Level 4 code","native"
3568,"DOMOO","TDWG Level 4 code","native"
3568,"HAIHA","TDWG Level 4 code","native"
3569,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
3570,"MLYPM","TDWG Level 4 code","native"
3571,"CRL","TDWG Level 4 code","native"
3572,"BZEPE","TDWG Level 4 code","native"
3573,"PHIOO","TDWG Level 4 code","native"
3574,"CLMOO","TDWG Level 4 code","native"
3574,"CUBOO","TDWG Level 4 code","native"
3574,"GUYOO","TDWG Level 4 code","native"
3574,"PANOO","TDWG Level 4 code","native"
3575,"CUBOO","TDWG Level 4 code","native"
3576,"ASSAS","TDWG Level 4 code","native"
3576,"EHMSI","TDWG Level 4 code","native"
3577,"MLYPM","TDWG Level 4 code","native"
3579,"SULOO","TDWG Level 4 code","native"
3580,"ECUOO","TDWG Level 4 code","native"
3581,"DOMOO","TDWG Level 4 code","native"
3584,"NZNOO","TDWG Level 4 code","native"
3586,"NZSOO","TDWG Level 4 code","native"
3589,"51","TDWG Level 4 code","native"
3589,"NZNOO","TDWG Level 4 code","native"
3589,"NZSOO","TDWG Level 4 code","native"
3591,"EGYOO","TDWG Level 4 code","native"
3592,"ETHOO","TDWG Level 4 code","native"
3593,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3594,"LSILS","TDWG Level 4 code","native"
3594,"MOLOO","TDWG Level 4 code","native"
3594,"NTAOO","TDWG Level 4 code","native"
3595,"MDGOO","TDWG Level 4 code","native"
3596,"ALGOO","TDWG Level 4 code","native"
3596,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
3597,"NGAOO","TDWG Level 4 code","native"
3598,"ETHOO","TDWG Level 4 code","native"
3599,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3604,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3605,"DJIOO","TDWG Level 4 code","native"
3606,"PHIOO","TDWG Level 4 code","native"
3608,"QLDQU","TDWG Level 4 code","native"
3611,"MLY","TDWG Level 4 code","native"
3612,"JAP","TDWG Level 4 code","native"
3613,"PAL","TDWG Level 4 code","native"
3613,"PALIS","TDWG Level 4 code","native"
3613,"TUROO","TDWG Level 4 code","native"
3614,"IND","TDWG Level 4 code","native"
3614,"VIEOO","TDWG Level 4 code","native"
3617,"79","TDWG Level 4 code","native"
3617,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3617,"NWMOO","TDWG Level 4 code","native"
3617,"ONTOO","TDWG Level 4 code","native"
3618,"NWCOO","TDWG Level 4 code","native"
3620,"JAP","TDWG Level 4 code","native"
3620,"SAKOO","TDWG Level 4 code","native"
3624,"ETHOO","TDWG Level 4 code","native"
3625,"SUDOO","TDWG Level 4 code","native"
3626,"ETHOO","TDWG Level 4 code","native"
3628,"BOR","TDWG Level 4 code","native"
3628,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3629,"DJIOO","TDWG Level 4 code","native"
3630,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
3632,"AUTAU","TDWG Level 4 code","native"
3632,"FRAFR","TDWG Level 4 code","native"
3632,"ITAIT","TDWG Level 4 code","native"
3632,"POLOO","TDWG Level 4 code","native"
3632,"SWIOO","TDWG Level 4 code","native"
3632,"UKRUK","TDWG Level 4 code","native"
3635,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3635,"LSILS","TDWG Level 4 code","native"
3636,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3637,"BENOO","TDWG Level 4 code","native"
3637,"CAFOO","TDWG Level 4 code","native"
3637,"CMNOO","TDWG Level 4 code","native"
3637,"GABOO","TDWG Level 4 code","native"
3637,"IVOOO","TDWG Level 4 code","native"
3637,"NGAOO","TDWG Level 4 code","native"
3637,"SUDOO","TDWG Level 4 code","native"
3638,"36","TDWG Level 4 code","native"
3641,"REUOO","TDWG Level 4 code","native"
3642,"BOR","TDWG Level 4 code","native"
3642,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3644,"GRCOO","TDWG Level 4 code","native"
3646,"ANGOO","TDWG Level 4 code","native"
3647,"HUNOO","TDWG Level 4 code","native"
3647,"ITAIT","TDWG Level 4 code","native"
3647,"YUGCR","TDWG Level 4 code","native"
3648,"CMNOO","TDWG Level 4 code","native"
3649,"KENOO","TDWG Level 4 code","native"
3649,"UGAOO","TDWG Level 4 code","native"
3650,"MLYSI","TDWG Level 4 code","native"
3651,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
3652,"NWG","TDWG Level 4 code","native"
3652,"NWGPN","TDWG Level 4 code","native"
3652,"QLDQU","TDWG Level 4 code","native"
3653,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
3655,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3656,"SUDOO","TDWG Level 4 code","native"
3658,"JAP","TDWG Level 4 code","native"
3658,"TAIOO","TDWG Level 4 code","native"
3660,"MDGOO","TDWG Level 4 code","native"
3661,"IND","TDWG Level 4 code","native"
3663,"MOZOO","TDWG Level 4 code","native"
3663,"ZIMOO","TDWG Level 4 code","native"
3664,"MLWOO","TDWG Level 4 code","native"
3665,"ZIMOO","TDWG Level 4 code","native"
3666,"PANOO","TDWG Level 4 code","native"
3668,"PUEOO","TDWG Level 4 code","native"
3668,"SRLOO","TDWG Level 4 code","native"
3669,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3669,"ONTOO","TDWG Level 4 code","native"
3672,"79","TDWG Level 4 code","native"
3673,"ALGOO","TDWG Level 4 code","native"
3673,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
3673,"GRCOO","TDWG Level 4 code","native"
3673,"KGZOO","TDWG Level 4 code","native"
3673,"TCSAZ","TDWG Level 4 code","native"
3673,"TKMOO","TDWG Level 4 code","native"
3673,"TUNOO","TDWG Level 4 code","native"
3673,"TZKOO","TDWG Level 4 code","native"
3673,"UKRUK","TDWG Level 4 code","native"
3673,"UZBOO","TDWG Level 4 code","native"
3674,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
3675,"IRNOO","TDWG Level 4 code","native"
3676,"ZAIOO","TDWG Level 4 code","native"
3679,"ZAIOO","TDWG Level 4 code","native"
3680,"CAFOO","TDWG Level 4 code","native"
3680,"NGAOO","TDWG Level 4 code","native"
3681,"LSILS","TDWG Level 4 code","native"
