"AcceptedTaxonID","Kingdom","Phylum","Class","Order","Superfamily","Family","Genus","SubGenusName","Species","AuthorString","GSDNameStatus","Sp2000NameStatus","IsExtinct","HasPreHolocene","HasModern","LifeZone","AdditionalData","LTSSpecialist","LTSDate","SpeciesURL","GSDTaxonGUI","GSDNameGUI"
1,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Achilidae","Cixidia","","genei","(Spinola, 1839)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=1094&page=explorer&db=flow",,
2,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Lalacidae†","Ancorale†","","aschemon","Hamilton, 1990","original combination, valid: Yes","Accepted name",0,1,0,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=1557&page=explorer&db=flow",,
3,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Lalacidae†","Ancorale†","","flaccidum","Hamilton, 1990","original combination, valid: Yes","Accepted name",0,1,0,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=1558&page=explorer&db=flow",,
4,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Lalacidae†","Lalax†","","mutabilis","Hamilton, 1990","original combination, valid: Yes","Accepted name",0,1,0,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=1564&page=explorer&db=flow",,
5,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Atopocixius","","melanocephalus","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=159&page=explorer&db=flow",,
6,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Atopocixius","","ornatus","Muir, 1926","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=199&page=explorer&db=flow",,
7,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Bashgultala","","clara","Dlabola, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=59&page=explorer&db=flow",,
8,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Bashgultala","","ferulina","Emeljanov, 1990","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=84&page=explorer&db=flow",,
9,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Dineparmene","","cubana","(Myers, 1928)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=66&page=explorer&db=flow",,
15,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Cixiidae","Eparmene","","pulchella","Fowler, 1904","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=223&page=explorer&db=flow",,
16,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Eparmenoides","","ripalis","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=226&page=explorer&db=flow",,
17,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnacana","","clara","Remane, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=58&page=explorer&db=flow",,
18,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","bakeri","Muir, 1922","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=30&page=explorer&db=flow",,
19,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","brunnea","Muir, 1913","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=39&page=explorer&db=flow",,
20,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","ceylonica","(Melichar, 1903)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=55&page=explorer&db=flow",,
21,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","doto","Fennah, 1978","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=74&page=explorer&db=flow",,
22,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","flavifrons","Muir, 1913","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=86&page=explorer&db=flow",,
23,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","flavipes","(Bierman, 1907)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=88&page=explorer&db=flow",,
24,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","flavofasciata","Distant, 1916","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=89&page=explorer&db=flow",,
25,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","fulva","Muir, 1913","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=98&page=explorer&db=flow",,
26,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","fumata","(Melichar, 1903)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=99&page=explorer&db=flow",,
27,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","maculata","Distant, 1912","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=145&page=explorer&db=flow",,
28,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","marginalis","Muir, 1922","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=153&page=explorer&db=flow",,
29,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","nigrocacuminis","Muir, 1923","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=185&page=explorer&db=flow",,
30,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","nigrolineata","Muir, 1922","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=186&page=explorer&db=flow",,
31,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","penangensis","Muir, 1922","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=211&page=explorer&db=flow",,
32,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","sordida","Muir, 1913","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=236&page=explorer&db=flow",,
33,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnara","","spectra","Distant, 1912","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=239&page=explorer&db=flow",,
34,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Kinnoccia","","chromata","Remane, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=57&page=explorer&db=flow",,
35,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Lomagenes","","delphacoides","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=71&page=explorer&db=flow",,
36,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Cixiidae","Micrixia","","costalis","Fowler, 1904","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=63&page=explorer&db=flow",,
38,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Microissus","","psychoda","Fennah, 1947","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=220&page=explorer&db=flow",,
39,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Nesomicrixia","","insularis","(Synave, 1958)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=124&page=explorer&db=flow",,
40,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","aboraca","Fieber, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=1&page=explorer&db=flow",,
41,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","antricola","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=24&page=explorer&db=flow",,
43,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","carolus","Ball, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=53&page=explorer&db=flow",,
44,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","conopa","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=62&page=explorer&db=flow",,
45,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","fraternus","Van Duzee, 1923","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=92&page=explorer&db=flow",,
46,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","fulgidus","(Van Duzee, 1907)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=96&page=explorer&db=flow",,
47,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","fuscosus","(Van Duzee, 1907)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=105&page=explorer&db=flow",,
48,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","hades","Fennah, 1973","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=116&page=explorer&db=flow",,
49,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","hanabanillae","Myers, 1928","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=117&page=explorer&db=flow",,
50,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","koebelei","Muir, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=134&page=explorer&db=flow",,
51,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","Paroeclidius","luizi","(Myers, 1928)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=140&page=explorer&db=flow",,
52,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","minos","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=166&page=explorer&db=flow",,
53,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","nanus","Van Duzee, 1914","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=176&page=explorer&db=flow",,
54,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","nimbus","Ball, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=188&page=explorer&db=flow",,
55,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","parallelus","Muir, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=204&page=explorer&db=flow",,
56,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","pelagon","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=208&page=explorer&db=flow",,
57,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","persephone","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=212&page=explorer&db=flow",,
58,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","princeps","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=217&page=explorer&db=flow",,
59,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","tenellus","(Fowler, 1904)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=248&page=explorer&db=flow",,
60,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","transversus","Ball, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=253&page=explorer&db=flow",,
61,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oeclidius","","trinitatis","Myers, 1928","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=255&page=explorer&db=flow",,
62,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Oreopenes","","luteifacies","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=142&page=explorer&db=flow",,
63,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Paramicrixia","","diaphana","Distant, 1911","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=72&page=explorer&db=flow",,
64,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Prosotropis","","decorata","Uhler, 1895","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=70&page=explorer&db=flow",,
65,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Prosotropis","","marmorata","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=154&page=explorer&db=flow",,
66,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Prosotropis","","monensis","Ramos, 1946","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=169&page=explorer&db=flow",,
67,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Prosotropis","","rubiginosa","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=229&page=explorer&db=flow",,
69,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","atrata","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=26&page=explorer&db=flow",,
70,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","caerulea","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=44&page=explorer&db=flow",,
71,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","collaris","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=61&page=explorer&db=flow",,
72,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","fasciata","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=83&page=explorer&db=flow",,
73,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","funebris","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=101&page=explorer&db=flow",,
74,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","gladiolata","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=109&page=explorer&db=flow",,
75,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","grenadana","Fennah, 1948","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=112&page=explorer&db=flow",,
76,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","hemifuscata","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=119&page=explorer&db=flow",,
77,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","lutea","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=141&page=explorer&db=flow",,
78,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","maculata","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=147&page=explorer&db=flow",,
79,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","nahiba","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=174&page=explorer&db=flow",,
80,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","nigrigena","Fennah, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=184&page=explorer&db=flow",,
81,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","oriara","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=198&page=explorer&db=flow",,
82,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","pellucida","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=209&page=explorer&db=flow",,
83,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","pellucidoides","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=210&page=explorer&db=flow",,
84,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","tritis","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=256&page=explorer&db=flow",,
85,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Quilessa","","wirshingi","Ramos, 1957","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=261&page=explorer&db=flow",,
86,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Southia","","capnorhina","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=50&page=explorer&db=flow",,
87,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Southia","","iridescens","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=126&page=explorer&db=flow",,
88,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Southia","","nemoralis","(Fennah, 1945)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=179&page=explorer&db=flow",,
89,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Southia","","opposita","(Fabricius, 1803)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=196&page=explorer&db=flow",,
90,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Kinnaridae","Southia","","pisenor","Fennah, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=214&page=explorer&db=flow",,
91,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Meenoplidae","Afronisia","","albovittata","(Fennah, 1955)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=20&page=explorer&db=flow",,
92,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Meenoplidae","Afronisia","","bredoi","Wilson, 1988","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=36&page=explorer&db=flow",,
93,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Meenoplidae","Afronisia","","brunnescens","(Synave, 1957)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=41&page=explorer&db=flow",,
94,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Meenoplidae","Afronisia","","flavescens","(Synave, 1971)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=85&page=explorer&db=flow",,
