"AcceptedTaxonID","Kingdom","Phylum","Class","Order","Superfamily","Family","Genus","SubGenusName","Species","AuthorString","GSDNameStatus","Sp2000NameStatus","IsExtinct","HasPreHolocene","HasModern","LifeZone","AdditionalData","LTSSpecialist","LTSDate","SpeciesURL","GSDTaxonGUI","GSDNameGUI"
3,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Parada","","absona","Drake, 1952","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=3",,
4,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Parada","","solla","Drake & Ruhoff, 1961","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=4",,
313,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Cochlochila","Kibongoto","capeneri","Drake & Slater, 1955","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=312",,
314,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Abdastartus","","atrus","(Motschulsky, 1863)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=313",,
315,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Abdastartus","","longulus","Drake, 1953","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=314",,
316,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Abdastartus","","sacchari","Drake, 1930","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=315",,
317,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Abdastartus","","smetanai","Péricart, 1992","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=316",,
318,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","acutangula","(Jakovlev, 1880)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=317",,
319,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","anatolica","Josifov, 1967","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=318",,
320,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","brunnea","(Germar, 1836)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=319",,
321,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","carinata","(Panzer, 1806)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=320",,
322,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","carpathica","Horváth, 1905","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=321",,
323,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","cooleyi","Drake, 1917","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=322",,
324,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","costata","Zheng & Liu, 1992","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=323",,
325,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","detrita","Péricart, 1992","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=324",,
326,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","duryi","Drake, 1930","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=325",,
327,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","elegans","Horváth, 1906","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=326",,
328,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","elinoides","(Jakovlev, 1893)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=327",,
329,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","finitima","(Puton, 1884)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=328",,
330,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","formosana","Tomokuni, 1992","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=329",,
331,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","gracilis","(Fieber, 1844)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=330",,
332,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","hellenica","Reuter, 1888","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=331",,
333,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","heteropepla","Horváth, 1907","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=332",,
334,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","hoberlandti","Roubal, 1958","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=333",,
335,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","irregularis","Péricart, 1981","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=334",,
336,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","lillianis","Torre-Bueno, 1916","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=335",,
337,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","lorae","Froeschner, 1991","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=336",,
338,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","marginata","(Wolff, 1804)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=337",,
339,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","mniophila","Drake & Ruhoff, 1959","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=338",,
340,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","mongolica","Golub, 1973","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=339",,
341,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","montana","Hoberlandt, 1944","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=340",,
342,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","musci","(Schrank, 1781)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=341",,
343,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","nigrina","(Fallén, 1807)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=342",,
344,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","nigrinervis","Stål, 1874","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=343",,
345,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","nyctalis","Drake, 1928","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=344",,
346,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","parvula","(Fallén, 1807)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=345",,
347,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","platycheila","(Fieber, 1844)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=346",,
348,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","pulchra","Stusak, 1961","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=347",,
349,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","ruhoffae","Froeschner, 1976","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=348",,
350,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","samara","(Puton, 1887)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=349",,
351,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","saundersi","(Downes, 1927)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=350",,
352,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","sauteri","Drake, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=351",,
353,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","sejuncta","Horváth, 1905","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=352",,
354,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","sordida","(Jakovlev, 1893)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=353",,
355,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","spinifrousa","Jing, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=354",,
356,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","subtilis","(Reuter, 1882)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=355",,
357,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","susanae","Allen, 1988","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=356",,
358,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","suturalis","(Puton, 1879)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=357",,
359,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","swatensis","Péricart, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=358",,
360,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","thomsonii","Stål, 1873","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=359",,
361,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","tomokunii","Péricart, 2000","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=360",,
362,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","tsurugisana","Tomokuni, 1972","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=361",,
363,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","uniseriata","(Puton, 1879)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=362",,
364,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","vanduzeei","Drake, 1928","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=363",,
365,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","vandykei","Drake, 1928","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=364",,
366,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","visolensis","Péricart, 1976","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=365",,
367,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acalypta","","viti","Péricart, 1992","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=366",,
368,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","abducta","Buchanan-White, 1879","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=367",,
369,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","armigera","(Stål, 1858)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=368",,
370,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","comentis","Drake, 1953","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=369",,
371,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","comitis","Drake, 1948","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=370",,
372,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","denieri","Monte, 1940","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=371",,
373,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","dira","Drake & Hambleton, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=372",,
374,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","exquisita","Uhler, 1889","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=373",,
375,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","hollandi","Drake, 1935","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=374",,
376,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","nexa","Drake, 1936","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=375",,
377,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","nigriscens","Drake & Bondar, 1932","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=376",,
378,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","rustica","Monte, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=377",,
379,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","sigillata","Drake & Bruner, 1924","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=378",,
380,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","spinicosta","Van Duzee, 1907","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=379",,
381,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","thaumana","Drake & Cobben, 1960","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=380",,
382,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","tumida","Drake, 1924","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=381",,
383,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthocheila","","visenda","Drake & Hambleton, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=382",,
384,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acanthotingis","","apicicornis","Monte, 1940","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=383",,
385,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aconchus","","urbanus","(Horváth, 1905)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=384",,
386,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","australica","Drake, 1942","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=385",,
387,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","hubbelli","Drake, 1928","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=386",,
388,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","integra","Champion, 1898","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=387",,
389,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","interrupta","Champion, 1898","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=388",,
390,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","myrocarpi","Drake & Poor, 1938","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=389",,
391,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","nectandrae","Drake & Hambleton, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=390",,
392,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","neivai","Drake & Hambleton, 1940","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=391",,
393,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","ocoteae","Drake & Hambleton, 1935","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=392",,
394,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","perseae","(Heidemann, 1908)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=393",,
395,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Acysta","","praeclara","Drake & Hambleton, 1934","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=394",,
396,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aeipeplus","","brancuccii","Péricart, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=395",,
397,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aeithauma","","aliona","Drake & Ruhoff, 1965","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=396",,
398,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aeopelys","","neata","Drake & Ruhoff, 1965","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=397",,
399,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aepycysta","","decorata","Monte, 1941","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=398",,
400,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aepycysta","","schwarsi","(Drake, 1922)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=399",,
401,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aepycysta","","undosa","Drake & Bondar, 1932","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=400",,
402,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aepykorys","","proekes","Drake & Ruhoff, 1965","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=401",,
403,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aframixia","","clymene","Linnavuori, 1977","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=402",,
404,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Aframixia","","roboris","(Drake, 1942)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=403",,
405,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Afrochila","","elongata","Rodrigues, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=404",,
406,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Afrochila","","fasciata","Rodrigues, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=405",,
407,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Afrochila","","parva","Rodrigues, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=406",,
408,"Eukarya","Arthropoda","Hexapoda","Hemiptera","","Tingidae","Afrochila","","singularis","Rodrigues, 1980","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Guilbert Eric","15/01/2015","http://hemiptera-databases.com/tingidae?lang=en&card=name&id=407",,
