"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
918,"CALOO","TDWG Level 4 code","native"
919,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
919,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
920,"79","TDWG Level 4 code","native"
920,"ARIOO","TDWG Level 4 code","native"
920,"CALOO","TDWG Level 4 code","native"
920,"OREOO","TDWG Level 4 code","native"
921,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
921,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
922,"WISOO","TDWG Level 4 code","native"
923,"79","TDWG Level 4 code","native"
923,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
923,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
923,"JAMOO","TDWG Level 4 code","native"
924,"79","TDWG Level 4 code","native"
925,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
925,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
926,"MNTOO","TDWG Level 4 code","native"
926,"UTAOO","TDWG Level 4 code","native"
926,"WYOOO","TDWG Level 4 code","native"
927,"PUEOO","TDWG Level 4 code","native"
927,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
927,"DOMOO","TDWG Level 4 code","native"
927,"79","TDWG Level 4 code","native"
927,"JAMOO","TDWG Level 4 code","native"
927,"CUBOO","TDWG Level 4 code","native"
927,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
927,"HAIHA","TDWG Level 4 code","native"
928,"ARIOO","TDWG Level 4 code","native"
929,"84","TDWG Level 4 code","native"
929,"PAROO","TDWG Level 4 code","native"
930,"ECUOO","TDWG Level 4 code","native"
930,"PEROO","TDWG Level 4 code","native"
931,"CALOO","TDWG Level 4 code","native"
931,"COLOO","TDWG Level 4 code","native"
931,"IDAOO","TDWG Level 4 code","native"
931,"OREOO","TDWG Level 4 code","native"
931,"UTAOO","TDWG Level 4 code","native"
931,"WASOO","TDWG Level 4 code","native"
932,"ARIOO","TDWG Level 4 code","native"
933,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
933,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
934,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
935,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
935,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
936,"COSOO","TDWG Level 4 code","native"
937,"84","TDWG Level 4 code","native"
938,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
938,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
939,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
940,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
941,"ARIOO","TDWG Level 4 code","native"
942,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
942,"CALOO","TDWG Level 4 code","native"
942,"IDAOO","TDWG Level 4 code","native"
942,"OREOO","TDWG Level 4 code","native"
942,"UTAOO","TDWG Level 4 code","native"
942,"WASOO","TDWG Level 4 code","native"
943,"OREOO","TDWG Level 4 code","native"
944,"BOLOO","TDWG Level 4 code","native"
944,"PEROO","TDWG Level 4 code","native"
945,"79","TDWG Level 4 code","native"
945,"GUAOO","TDWG Level 4 code","native"
946,"79","TDWG Level 4 code","native"
946,"CALOO","TDWG Level 4 code","native"
946,"GUAOO","TDWG Level 4 code","native"
947,"84","TDWG Level 4 code","native"
948,"ARIOO","TDWG Level 4 code","native"
948,"CALOO","TDWG Level 4 code","native"
948,"UTAOO","TDWG Level 4 code","native"
949,"79","TDWG Level 4 code","native"
949,"CALOO","TDWG Level 4 code","native"
949,"COSOO","TDWG Level 4 code","native"
949,"CUBOO","TDWG Level 4 code","native"
949,"TRTOO","TDWG Level 4 code","native"
950,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
951,"BOLOO","TDWG Level 4 code","native"
952,"COLOO","TDWG Level 4 code","native"
953,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
954,"79","TDWG Level 4 code","native"
954,"GUAOO","TDWG Level 4 code","native"
954,"PANOO","TDWG Level 4 code","native"
955,"MOLOO","TDWG Level 4 code","native"
955,"NWGPN","TDWG Level 4 code","native"
955,"PHIOO","TDWG Level 4 code","native"
956,"PHIOO","TDWG Level 4 code","native"
957,"PHIOO","TDWG Level 4 code","native"
958,"36","TDWG Level 4 code","native"
959,"QLDQU","TDWG Level 4 code","native"
960,"NWGPN","TDWG Level 4 code","native"
961,"JAW","TDWG Level 4 code","native"
961,"PHIOO","TDWG Level 4 code","native"
962,"PHIOO","TDWG Level 4 code","native"
963,"PHIOO","TDWG Level 4 code","native"
964,"MLYSI","TDWG Level 4 code","native"
965,"51","TDWG Level 4 code","native"
966,"IND","TDWG Level 4 code","native"
967,"PHIOO","TDWG Level 4 code","native"
968,"PHIOO","TDWG Level 4 code","native"
969,"NWGPN","TDWG Level 4 code","native"
970,"MDGOO","TDWG Level 4 code","native"
970,"NGAOO","TDWG Level 4 code","native"
971,"IND","TDWG Level 4 code","native"
972,"PHIOO","TDWG Level 4 code","native"
973,"SAUOO","TDWG Level 4 code","native"
974,"MOLOO","TDWG Level 4 code","native"
975,"26","TDWG Level 4 code","native"
975,"27","TDWG Level 4 code","native"
976,"PHIOO","TDWG Level 4 code","native"
977,"CMNOO","TDWG Level 4 code","native"
977,"NGAOO","TDWG Level 4 code","native"
978,"SAUOO","TDWG Level 4 code","native"
979,"CONOO","TDWG Level 4 code","native"
979,"ZAIOO","TDWG Level 4 code","native"
980,"CONOO","TDWG Level 4 code","native"
980,"ZAIOO","TDWG Level 4 code","native"
981,"QLDQU","TDWG Level 4 code","native"
982,"CONOO","TDWG Level 4 code","native"
982,"ZAIOO","TDWG Level 4 code","native"
983,"26","TDWG Level 4 code","native"
983,"27","TDWG Level 4 code","native"
984,"CONOO","TDWG Level 4 code","native"
984,"ZAIOO","TDWG Level 4 code","native"
985,"36","TDWG Level 4 code","native"
985,"JAP","TDWG Level 4 code","native"
985,"TAIOO","TDWG Level 4 code","native"
986,"CONOO","TDWG Level 4 code","native"
986,"ZAIOO","TDWG Level 4 code","native"
987,"NGAOO","TDWG Level 4 code","native"
988,"26","TDWG Level 4 code","native"
988,"27","TDWG Level 4 code","native"
989,"36","TDWG Level 4 code","native"
989,"IND","TDWG Level 4 code","native"
989,"MYAOO","TDWG Level 4 code","native"
990,"CHSHK","TDWG Level 4 code","native"
991,"TAIOO","TDWG Level 4 code","native"
991,"VIEOO","TDWG Level 4 code","native"
992,"IVOOO","TDWG Level 4 code","native"
993,"WAUWA","TDWG Level 4 code","native"
994,"CONOO","TDWG Level 4 code","native"
994,"ZAIOO","TDWG Level 4 code","native"
995,"IND","TDWG Level 4 code","native"
996,"CONOO","TDWG Level 4 code","native"
996,"NGAOO","TDWG Level 4 code","native"
996,"ZAIOO","TDWG Level 4 code","native"
997,"NWGPN","TDWG Level 4 code","native"
998,"26","TDWG Level 4 code","native"
998,"27","TDWG Level 4 code","native"
998,"CVIOO","TDWG Level 4 code","native"
998,"GHAOO","TDWG Level 4 code","native"
998,"SENOO","TDWG Level 4 code","native"
998,"UGAOO","TDWG Level 4 code","native"
999,"CONOO","TDWG Level 4 code","native"
999,"NGAOO","TDWG Level 4 code","native"
999,"ZAIOO","TDWG Level 4 code","native"
1000,"IVOOO","TDWG Level 4 code","native"
1001,"KENOO","TDWG Level 4 code","native"
1002,"LSILS","TDWG Level 4 code","native"
1003,"BOR","TDWG Level 4 code","native"
1004,"MDGOO","TDWG Level 4 code","native"
1005,"IND","TDWG Level 4 code","native"
1005,"PHIOO","TDWG Level 4 code","native"
1006,"MDGOO","TDWG Level 4 code","native"
1007,"36","TDWG Level 4 code","native"
1007,"IND","TDWG Level 4 code","native"
1007,"JAP","TDWG Level 4 code","native"
1007,"TAIOO","TDWG Level 4 code","native"
1008,"ZAIOO","TDWG Level 4 code","native"
1009,"CONOO","TDWG Level 4 code","native"
1009,"ZAIOO","TDWG Level 4 code","native"
1010,"JAW","TDWG Level 4 code","native"
1011,"26","TDWG Level 4 code","native"
1011,"27","TDWG Level 4 code","native"
1012,"SOAOO","TDWG Level 4 code","native"
1013,"IND","TDWG Level 4 code","native"
1014,"MDGOO","TDWG Level 4 code","native"
1015,"UGAOO","TDWG Level 4 code","native"
1016,"CRL","TDWG Level 4 code","native"
1016,"NWGPN","TDWG Level 4 code","native"
1016,"SOL","TDWG Level 4 code","native"
1017,"23","TDWG Level 4 code","native"
1017,"MDGOO","TDWG Level 4 code","native"
1018,"26","TDWG Level 4 code","native"
1018,"27","TDWG Level 4 code","native"
1019,"CONOO","TDWG Level 4 code","native"
1019,"ZAIOO","TDWG Level 4 code","native"
1020,"JAW","TDWG Level 4 code","native"
1021,"JAW","TDWG Level 4 code","native"
1021,"NWGPN","TDWG Level 4 code","native"
1022,"NWGPN","TDWG Level 4 code","native"
1023,"CONOO","TDWG Level 4 code","native"
1023,"ZAIOO","TDWG Level 4 code","native"
1024,"NGAOO","TDWG Level 4 code","native"
1024,"RWAOO","TDWG Level 4 code","native"
1024,"TANOO","TDWG Level 4 code","native"
1024,"ZAIOO","TDWG Level 4 code","native"
1025,"ZAIOO","TDWG Level 4 code","native"
1026,"CONOO","TDWG Level 4 code","native"
1026,"ZAIOO","TDWG Level 4 code","native"
1027,"BOR","TDWG Level 4 code","native"
1028,"MDGOO","TDWG Level 4 code","native"
1029,"26","TDWG Level 4 code","native"
1029,"27","TDWG Level 4 code","native"
1030,"NWGPN","TDWG Level 4 code","native"
1031,"CONOO","TDWG Level 4 code","native"
1031,"IVOOO","TDWG Level 4 code","native"
1031,"ZAIOO","TDWG Level 4 code","native"
1032,"PHIOO","TDWG Level 4 code","native"
1033,"MDGOO","TDWG Level 4 code","native"
1034,"MYAOO","TDWG Level 4 code","native"
1035,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
1036,"26","TDWG Level 4 code","native"
1036,"27","TDWG Level 4 code","native"
1037,"CONOO","TDWG Level 4 code","native"
1037,"GUIOO","TDWG Level 4 code","native"
1037,"ZAIOO","TDWG Level 4 code","native"
1038,"SEYOO","TDWG Level 4 code","native"
1039,"CONOO","TDWG Level 4 code","native"
1039,"ZAIOO","TDWG Level 4 code","native"
1040,"NGAOO","TDWG Level 4 code","native"
1041,"36","TDWG Level 4 code","native"
1041,"JAP","TDWG Level 4 code","native"
1042,"26","TDWG Level 4 code","native"
1042,"27","TDWG Level 4 code","native"
1043,"26","TDWG Level 4 code","native"
1043,"27","TDWG Level 4 code","native"
1043,"CONOO","TDWG Level 4 code","native"
1043,"KENOO","TDWG Level 4 code","native"
1043,"TANOO","TDWG Level 4 code","native"
1043,"UGAOO","TDWG Level 4 code","native"
1043,"ZAIOO","TDWG Level 4 code","native"
1044,"NWGPN","TDWG Level 4 code","native"
1045,"26","TDWG Level 4 code","native"
1045,"27","TDWG Level 4 code","native"
1046,"NGAOO","TDWG Level 4 code","native"
1047,"MDGOO","TDWG Level 4 code","native"
1048,"CONOO","TDWG Level 4 code","native"
1048,"ZAIOO","TDWG Level 4 code","native"
1049,"PHIOO","TDWG Level 4 code","native"
1050,"36","TDWG Level 4 code","native"
1051,"36","TDWG Level 4 code","native"
1052,"26","TDWG Level 4 code","native"
1053,"ERIOO","TDWG Level 4 code","native"
1054,"PALJO","TDWG Level 4 code","native"
1055,"IVOOO","TDWG Level 4 code","native"
1055,"UGAOO","TDWG Level 4 code","native"
1056,"MDGOO","TDWG Level 4 code","native"
1057,"MYAOO","TDWG Level 4 code","native"
1057,"PHIOO","TDWG Level 4 code","native"
1058,"26","TDWG Level 4 code","native"
1058,"27","TDWG Level 4 code","native"
1059,"CHAOO","TDWG Level 4 code","native"
1059,"CMNOO","TDWG Level 4 code","native"
1060,"36","TDWG Level 4 code","native"
1061,"BOR","TDWG Level 4 code","native"
1062,"MDGOO","TDWG Level 4 code","native"
1063,"CHAOO","TDWG Level 4 code","native"
1063,"IVOOO","TDWG Level 4 code","native"
1063,"NGAOO","TDWG Level 4 code","native"
1063,"SUDOO","TDWG Level 4 code","native"
1064,"MDGOO","TDWG Level 4 code","native"
1065,"REU","TDWG Level 4 code","native"
1066,"CHAOO","TDWG Level 4 code","native"
1066,"SENOO","TDWG Level 4 code","native"
1067,"ANGOO","TDWG Level 4 code","native"
1067,"CONOO","TDWG Level 4 code","native"
1067,"GUIOO","TDWG Level 4 code","native"
1067,"ZAIOO","TDWG Level 4 code","native"
1067,"ZIMOO","TDWG Level 4 code","native"
1068,"26","TDWG Level 4 code","native"
1068,"27","TDWG Level 4 code","native"
1069,"36","TDWG Level 4 code","native"
1070,"CONOO","TDWG Level 4 code","native"
1070,"GUIOO","TDWG Level 4 code","native"
1070,"ZAIOO","TDWG Level 4 code","native"
1071,"BISOO","TDWG Level 4 code","native"
1071,"NWGPN","TDWG Level 4 code","native"
1072,"IVOOO","TDWG Level 4 code","native"
1073,"SAUOO","TDWG Level 4 code","native"
1074,"IND","TDWG Level 4 code","native"
1074,"SRLOO","TDWG Level 4 code","native"
1075,"CHAOO","TDWG Level 4 code","native"
1075,"CMNOO","TDWG Level 4 code","native"
1075,"SENOO","TDWG Level 4 code","native"
1075,"SUDOO","TDWG Level 4 code","native"
1076,"IND","TDWG Level 4 code","native"
1077,"26","TDWG Level 4 code","native"
1077,"27","TDWG Level 4 code","native"
1078,"IND","TDWG Level 4 code","native"
1078,"SRLOO","TDWG Level 4 code","native"
1079,"ANGOO","TDWG Level 4 code","native"
1079,"KENOO","TDWG Level 4 code","native"
1079,"MOZOO","TDWG Level 4 code","native"
1079,"TANOO","TDWG Level 4 code","native"
1079,"ZIMOO","TDWG Level 4 code","native"
1080,"IVOOO","TDWG Level 4 code","native"
1081,"26","TDWG Level 4 code","native"
1081,"27","TDWG Level 4 code","native"
1082,"NWGPN","TDWG Level 4 code","native"
1082,"QLDQU","TDWG Level 4 code","native"
1083,"NGAOO","TDWG Level 4 code","native"
1084,"ZAIOO","TDWG Level 4 code","native"
1084,"SENOO","TDWG Level 4 code","native"
1084,"TANOO","TDWG Level 4 code","native"
1084,"TOGOO","TDWG Level 4 code","native"
1084,"27","TDWG Level 4 code","native"
1084,"IVOOO","TDWG Level 4 code","native"
1084,"NGROO","TDWG Level 4 code","native"
1084,"26","TDWG Level 4 code","native"
1084,"NGAOO","TDWG Level 4 code","native"
1085,"CONOO","TDWG Level 4 code","native"
1085,"ZAIOO","TDWG Level 4 code","native"
1086,"26","TDWG Level 4 code","native"
1086,"27","TDWG Level 4 code","native"
1086,"CONOO","TDWG Level 4 code","native"
1086,"ZAIOO","TDWG Level 4 code","native"
1087,"26","TDWG Level 4 code","native"
1087,"27","TDWG Level 4 code","native"
1088,"MYAOO","TDWG Level 4 code","native"
1089,"26","TDWG Level 4 code","native"
1089,"27","TDWG Level 4 code","native"
1090,"IVOOO","TDWG Level 4 code","native"
1091,"MDGOO","TDWG Level 4 code","native"
1092,"PHIOO","TDWG Level 4 code","native"
1093,"FIJOO","TDWG Level 4 code","native"
1094,"JAP","TDWG Level 4 code","native"
1095,"PHIOO","TDWG Level 4 code","native"
1096,"SUDOO","TDWG Level 4 code","native"
1096,"ZAIOO","TDWG Level 4 code","native"
1097,"36","TDWG Level 4 code","native"
1098,"ZAIOO","TDWG Level 4 code","native"
1099,"CHAOO","TDWG Level 4 code","native"
1099,"ETHOO","TDWG Level 4 code","native"
1100,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
1101,"IND","TDWG Level 4 code","native"
1102,"IND","TDWG Level 4 code","native"
1103,"GRCOO","TDWG Level 4 code","native"
1104,"UZBOO","TDWG Level 4 code","native"
1105,"SPASP","TDWG Level 4 code","native"
1106,"1","TDWG Level 4 code","native"
1106,"ALGOO","TDWG Level 4 code","native"
1106,"LBYOO","TDWG Level 4 code","native"
1106,"MORMO","TDWG Level 4 code","native"
1106,"MTNOO","TDWG Level 4 code","native"
1106,"TUNOO","TDWG Level 4 code","native"
1106,"WSAOO","TDWG Level 4 code","native"
1107,"IND","TDWG Level 4 code","native"
1108,"TCSAR","TDWG Level 4 code","native"
1108,"TCSAZ","TDWG Level 4 code","native"
1109,"36","TDWG Level 4 code","native"
1109,"MONOO","TDWG Level 4 code","native"
1109,"33","TDWG Level 4 code","native"
1109,"IRNOO","TDWG Level 4 code","native"
1109,"32","TDWG Level 4 code","native"
1109,"37","TDWG Level 4 code","native"
1109,"38","TDWG Level 4 code","native"
1109,"41","TDWG Level 4 code","native"
1109,"42","TDWG Level 4 code","native"
1110,"36","TDWG Level 4 code","native"
1111,"ALBOO","TDWG Level 4 code","native"
1111,"BULOO","TDWG Level 4 code","native"
1111,"YUG","TDWG Level 4 code","native"
1112,"TZKOO","TDWG Level 4 code","native"
1113,"FRAFR","TDWG Level 4 code","native"
1113,"POROO","TDWG Level 4 code","native"
1113,"SPASP","TDWG Level 4 code","native"
1114,"ALGOO","TDWG Level 4 code","native"
1115,"FRAFR","TDWG Level 4 code","native"
1115,"ITAIT","TDWG Level 4 code","native"
1115,"SPASP","TDWG Level 4 code","native"
1116,"36","TDWG Level 4 code","native"
1117,"BGMBE","TDWG Level 4 code","native"
1117,"SWIOO","TDWG Level 4 code","native"
1117,"GRCOO","TDWG Level 4 code","native"
1117,"ICEOO","TDWG Level 4 code","native"
1117,"AUTAU","TDWG Level 4 code","native"
1117,"DENOO","TDWG Level 4 code","native"
1117,"NETOO","TDWG Level 4 code","native"
1117,"IREIR","TDWG Level 4 code","native"
1117,"FRAFR","TDWG Level 4 code","native"
1117,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
1117,"UKRUK","TDWG Level 4 code","native"
1117,"GEROO","TDWG Level 4 code","native"
1117,"YUGCR","TDWG Level 4 code","native"
1117,"BULOO","TDWG Level 4 code","native"
1117,"YUGBH","TDWG Level 4 code","native"
1117,"SWEOO","TDWG Level 4 code","native"
1117,"HUNOO","TDWG Level 4 code","native"
1117,"BLROO","TDWG Level 4 code","native"
1117,"ITAIT","TDWG Level 4 code","native"
1117,"BGMLU","TDWG Level 4 code","native"
1117,"CZESK","TDWG Level 4 code","native"
1117,"ALBOO","TDWG Level 4 code","native"
1117,"YUGMA","TDWG Level 4 code","native"
1117,"YUGSL","TDWG Level 4 code","native"
1117,"POROO","TDWG Level 4 code","native"
1117,"SPASP","TDWG Level 4 code","native"
1117,"FINOO","TDWG Level 4 code","native"
1117,"UKRMO","TDWG Level 4 code","native"
1117,"YUG","TDWG Level 4 code","native"
1117,"GRBOO","TDWG Level 4 code","native"
1117,"ROMOO","TDWG Level 4 code","native"
1117,"POLOO","TDWG Level 4 code","native"
1117,"NOROO","TDWG Level 4 code","native"
1117,"CZECZ","TDWG Level 4 code","native"
1118,"13","TDWG Level 4 code","native"
1118,"14","TDWG Level 4 code","native"
1118,"30","TDWG Level 4 code","native"
1118,"31","TDWG Level 4 code","native"
1118,"32","TDWG Level 4 code","native"
1118,"33","TDWG Level 4 code","native"
1119,"ARIOO","TDWG Level 4 code","native"
1119,"HONOO","TDWG Level 4 code","native"
1119,"BLZOO","TDWG Level 4 code","native"
1119,"FLAOO","TDWG Level 4 code","native"
1119,"ELSOO","TDWG Level 4 code","native"
1119,"TEXOO","TDWG Level 4 code","native"
1119,"GUAOO","TDWG Level 4 code","native"
1119,"COSOO","TDWG Level 4 code","native"
1119,"PANOO","TDWG Level 4 code","native"
1119,"NICOO","TDWG Level 4 code","native"
1120,"CHSHK","TDWG Level 4 code","native"
1120,"VIEOO","TDWG Level 4 code","native"
1121,"SRLOO","TDWG Level 4 code","native"
1122,"SRLOO","TDWG Level 4 code","native"
