"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
2812,1745,"Stratiopisthius","","forficula","Arrow, 1940","",,"","original combination, valid: No","Unambiguous Synonym",
2813,1979,"Carcinopisthius","","felschei","Kolbe, 1892","",,"","original combination, valid: No","Unambiguous Synonym",
2814,1979,"Carcinopisthius","","maculatus","Senna, 1903","",,"","original combination, valid: No","Unambiguous Synonym",
2815,1979,"Pseudotaphroderes","","formosanus","Bolkay, 1911","",,"","original combination, valid: No","Unambiguous Synonym",
2816,2540,"Cerobates","","clinatus","Kleine, 1923","",,"","original combination, valid: No","Unambiguous Synonym",
2817,770,"Cerobates","","adustus","Senna, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2818,779,"Cerobates","","kleinei","Müller, 1939","",,"","original combination, valid: No","Unambiguous Synonym",
2819,781,"Cerobates","Ionthocerus","debilis","","sulcata",,"Kolbe, 1897","original combination, valid: No","Unambiguous Synonym",
2820,782,"Cerobates","","fortunatus","Kleine, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
2821,787,"Cerobates","","articulosus","Kleine, 1923","",,"","original combination, valid: No","Unambiguous Synonym",
2822,789,"Cerobates","","aduncus","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2823,790,"Cerobates","","aequalis","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2824,797,"Cerobates","Cerobates","sexsulcatus","","glaberrima",,"Senna, 1892","original combination, valid: No","Unambiguous Synonym",
2825,798,"Cerobates","","andamanicus","Senna, 1896","",,"","original combination, valid: No","Unambiguous Synonym",
2826,799,"Cerobates","Cerobates","tristriatus","","elytralis",,"Senna, 1897","original combination, valid: No","Unambiguous Synonym",
2827,799,"Cerobates","Cerobates","tristriatus","","longirostris",,"Senna, 1898","original combination, valid: No","Unambiguous Synonym",
2831,373,"Jonthocerus","","angustifrons","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2832,806,"Jonthocerus","","caesius","Kleine, 1944","",,"","original combination, valid: No","Unambiguous Synonym",
2833,808,"Cerobates","","concisus","Kleine, 1925","",,"","original combination, valid: No","Unambiguous Synonym",
2834,818,"Jonthocerus","","mimus","Senna, 1898","",,"","original combination, valid: No","Unambiguous Synonym",
