"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
125,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
125,"CHCGZ","TDWG Level 4 code","native"
125,"CHCSC","TDWG Level 4 code","native"
125,"CHSZJ","TDWG Level 4 code","native"
125,"MLYPM","TDWG Level 4 code","native"
125,"ASSAS","TDWG Level 4 code","native"
125,"TAIOO","TDWG Level 4 code","native"
125,"THAOO","TDWG Level 4 code","native"
125,"CHSAH","TDWG Level 4 code","native"
125,"EHMSI","TDWG Level 4 code","native"
125,"CHCYN","TDWG Level 4 code","native"
125,"LAOOO","TDWG Level 4 code","native"
125,"EHMBH","TDWG Level 4 code","native"
125,"MYAOO","TDWG Level 4 code","native"
125,"CHSGX","TDWG Level 4 code","native"
125,"CHSFJ","TDWG Level 4 code","native"
126,"CHSGD","TDWG Level 4 code","native"
126,"CHCYN","TDWG Level 4 code","native"
126,"CHSZJ","TDWG Level 4 code","native"
126,"CHSGX","TDWG Level 4 code","native"
126,"CHSFJ","TDWG Level 4 code","native"
126,"CHCGZ","TDWG Level 4 code","native"
127,"ASSAS","TDWG Level 4 code","native"
127,"JAWOO","TDWG Level 4 code","native"
128,"VIEOO","TDWG Level 4 code","native"
129,"INDRA","TDWG Level 4 code","native"
129,"INDDE","TDWG Level 4 code","native"
129,"JAWOO","TDWG Level 4 code","native"
129,"INDBI","TDWG Level 4 code","native"
129,"INDMP","TDWG Level 4 code","native"
129,"INDPU","TDWG Level 4 code","native"
129,"INDHA","TDWG Level 4 code","native"
129,"INDUP","TDWG Level 4 code","native"
129,"INDGU","TDWG Level 4 code","native"
130,"LSILS","TDWG Level 4 code","native"
131,"INDRA","TDWG Level 4 code","native"
131,"VIEOO","TDWG Level 4 code","native"
131,"BANOO","TDWG Level 4 code","native"
131,"INDDE","TDWG Level 4 code","native"
131,"PAKOO","TDWG Level 4 code","native"
131,"EHMSI","TDWG Level 4 code","native"
131,"INDBI","TDWG Level 4 code","native"
131,"ASS","TDWG Level 4 code","native"
131,"INDMP","TDWG Level 4 code","native"
131,"INDPU","TDWG Level 4 code","native"
131,"INDHA","TDWG Level 4 code","native"
131,"MYAOO","TDWG Level 4 code","native"
131,"INDUP","TDWG Level 4 code","native"
131,"INDGU","TDWG Level 4 code","native"
132,"CHSJX","TDWG Level 4 code","native"
133,"CHSGD","TDWG Level 4 code","native"
133,"VIEOO","TDWG Level 4 code","native"
133,"JAWOO","TDWG Level 4 code","native"
133,"CHSJX","TDWG Level 4 code","native"
133,"CHCGZ","TDWG Level 4 code","native"
133,"CHCSC","TDWG Level 4 code","native"
133,"MLYPM","TDWG Level 4 code","native"
133,"SULOO","TDWG Level 4 code","native"
133,"ASSAS","TDWG Level 4 code","native"
133,"SUMOO","TDWG Level 4 code","native"
133,"BANOO","TDWG Level 4 code","native"
133,"IND","TDWG Level 4 code","native"
133,"THAOO","TDWG Level 4 code","native"
133,"CHHOO","TDWG Level 4 code","native"
133,"PAKOO","TDWG Level 4 code","native"
133,"INDWB","TDWG Level 4 code","native"
133,"EHMSI","TDWG Level 4 code","native"
133,"CHCYN","TDWG Level 4 code","native"
133,"CHSMA","TDWG Level 4 code","native"
133,"EHMBH","TDWG Level 4 code","native"
133,"BOR","TDWG Level 4 code","native"
133,"CHSGX","TDWG Level 4 code","native"
133,"CHSFJ","TDWG Level 4 code","native"
133,"41","TDWG Level 4 code","native"
134,"VIEOO","TDWG Level 4 code","native"
134,"ASS","TDWG Level 4 code","native"
134,"SRLOO","TDWG Level 4 code","native"
134,"TAIOO","TDWG Level 4 code","native"
134,"MYAOO","TDWG Level 4 code","native"
134,"41","TDWG Level 4 code","native"
135,"CHSGD","TDWG Level 4 code","native"
135,"CHNSX","TDWG Level 4 code","native"
135,"CHSAH","TDWG Level 4 code","native"
135,"CHSJX","TDWG Level 4 code","native"
135,"CHCGZ","TDWG Level 4 code","native"
135,"CHCSC","TDWG Level 4 code","native"
135,"EHMSI","TDWG Level 4 code","native"
135,"CHCYN","TDWG Level 4 code","native"
135,"CHSZJ","TDWG Level 4 code","native"
135,"EHMBH","TDWG Level 4 code","native"
135,"MLYPM","TDWG Level 4 code","native"
135,"BOR","TDWG Level 4 code","native"
135,"41","TDWG Level 4 code","native"
135,"ASSAS","TDWG Level 4 code","native"
136,"BANOO","TDWG Level 4 code","native"
136,"INDDE","TDWG Level 4 code","native"
136,"JAWOO","TDWG Level 4 code","native"
136,"SRLOO","TDWG Level 4 code","native"
136,"NEPOO","TDWG Level 4 code","native"
136,"PAKOO","TDWG Level 4 code","native"
136,"INDBI","TDWG Level 4 code","native"
136,"ASS","TDWG Level 4 code","native"
136,"INDMP","TDWG Level 4 code","native"
136,"INDPU","TDWG Level 4 code","native"
136,"INDHA","TDWG Level 4 code","native"
136,"INDUP","TDWG Level 4 code","native"
136,"41","TDWG Level 4 code","native"
136,"INDGU","TDWG Level 4 code","native"
136,"INDRA","TDWG Level 4 code","native"
136,"SUMOO","TDWG Level 4 code","native"
137,"VIEOO","TDWG Level 4 code","native"
137,"CHTOO","TDWG Level 4 code","native"
137,"TAIOO","TDWG Level 4 code","native"
137,"NEPOO","TDWG Level 4 code","native"
137,"INDWB","TDWG Level 4 code","native"
137,"CHCGZ","TDWG Level 4 code","native"
137,"CHCSC","TDWG Level 4 code","native"
137,"EHMSI","TDWG Level 4 code","native"
137,"CHCYN","TDWG Level 4 code","native"
137,"LAOOO","TDWG Level 4 code","native"
137,"CHSZJ","TDWG Level 4 code","native"
137,"CHSFJ","TDWG Level 4 code","native"
137,"41","TDWG Level 4 code","native"
138,"ASS","TDWG Level 4 code","native"
139,"BOR","TDWG Level 4 code","native"
139,"JAWOO","TDWG Level 4 code","native"
139,"SUMOO","TDWG Level 4 code","native"
140,"VIEOO","TDWG Level 4 code","native"
140,"CHSJX","TDWG Level 4 code","native"
140,"CHCGZ","TDWG Level 4 code","native"
140,"CHCSC","TDWG Level 4 code","native"
140,"CHCYN","TDWG Level 4 code","native"
140,"LAOOO","TDWG Level 4 code","native"
140,"ASS","TDWG Level 4 code","native"
140,"MYAOO","TDWG Level 4 code","native"
140,"CHSGX","TDWG Level 4 code","native"
140,"CHSFJ","TDWG Level 4 code","native"
140,"41","TDWG Level 4 code","native"
141,"VIEOO","TDWG Level 4 code","native"
142,"CHSZJ","TDWG Level 4 code","native"
143,"QLDQU","TDWG Level 4 code","native"
144,"TANOO","TDWG Level 4 code","native"
145,"ZAIOO","TDWG Level 4 code","native"
145,"GHAOO","TDWG Level 4 code","native"
145,"SENOO","TDWG Level 4 code","native"
145,"CONOO","TDWG Level 4 code","native"
145,"ZIMOO","TDWG Level 4 code","native"
145,"SIEOO","TDWG Level 4 code","native"
145,"GAMOO","TDWG Level 4 code","native"
145,"MOZOO","TDWG Level 4 code","native"
146,"MLYPM","TDWG Level 4 code","native"
147,"BOR","TDWG Level 4 code","native"
147,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
147,"SUMOO","TDWG Level 4 code","native"
148,"BOR","TDWG Level 4 code","native"
148,"JAWOO","TDWG Level 4 code","native"
148,"SUMOO","TDWG Level 4 code","native"
149,"MYAOO","TDWG Level 4 code","native"
150,"BOR","TDWG Level 4 code","native"
150,"MLYPM","TDWG Level 4 code","native"
150,"SUMOO","TDWG Level 4 code","native"
151,"MLYPM","TDWG Level 4 code","native"
152,"ZAIOO","TDWG Level 4 code","native"
153,"ZAIOO","TDWG Level 4 code","native"
154,"ZAIOO","TDWG Level 4 code","native"
155,"NWG","TDWG Level 4 code","native"
156,"NWG","TDWG Level 4 code","native"
157,"MOLOO","TDWG Level 4 code","native"
157,"NWG","TDWG Level 4 code","native"
159,"NWG","TDWG Level 4 code","native"
160,"NWG","TDWG Level 4 code","native"
161,"NWG","TDWG Level 4 code","native"
162,"NWG","TDWG Level 4 code","native"
163,"NWG","TDWG Level 4 code","native"
164,"MOLOO","TDWG Level 4 code","native"
164,"QLDQU","TDWG Level 4 code","native"
165,"NWG","TDWG Level 4 code","native"
166,"MOLOO","TDWG Level 4 code","native"
167,"NWG","TDWG Level 4 code","native"
168,"NWG","TDWG Level 4 code","native"
169,"NWG","TDWG Level 4 code","native"
169,"MOLOO","TDWG Level 4 code","native"
171,"50","TDWG Level 4 code","native"
172,"MDGOO","TDWG Level 4 code","native"
173,"SRLOO","TDWG Level 4 code","native"
174,"PHIOO","TDWG Level 4 code","native"
175,"SULOO","TDWG Level 4 code","native"
176,"PHIOO","TDWG Level 4 code","native"
177,"WHM","TDWG Level 4 code","native"
177,"VIEOO","TDWG Level 4 code","native"
177,"ASS","TDWG Level 4 code","native"
177,"MLYPM","TDWG Level 4 code","native"
177,"CHSGX","TDWG Level 4 code","native"
177,"41","TDWG Level 4 code","native"
177,"CHCGZ","TDWG Level 4 code","native"
178,"INDWB","TDWG Level 4 code","native"
178,"JAWOO","TDWG Level 4 code","native"
178,"MLYPM","TDWG Level 4 code","native"
178,"SUMOO","TDWG Level 4 code","native"
179,"CHCYN","TDWG Level 4 code","native"
179,"CHSZJ","TDWG Level 4 code","native"
180,"PHIOO","TDWG Level 4 code","native"
181,"CHCYN","TDWG Level 4 code","native"
181,"LAOOO","TDWG Level 4 code","native"
181,"CHSGX","TDWG Level 4 code","native"
181,"CHSFJ","TDWG Level 4 code","native"
181,"41","TDWG Level 4 code","native"
181,"CHCGZ","TDWG Level 4 code","native"
181,"CHCSC","TDWG Level 4 code","native"
182,"CHCYN","TDWG Level 4 code","native"
183,"ZAIOO","TDWG Level 4 code","native"
184,"CMNOO","TDWG Level 4 code","native"
184,"GUIOO","TDWG Level 4 code","native"
184,"IVOOO","TDWG Level 4 code","native"
184,"NGAOO","TDWG Level 4 code","native"
185,"CMNOO","TDWG Level 4 code","native"
186,"CMNOO","TDWG Level 4 code","native"
186,"TOGOO","TDWG Level 4 code","native"
187,"JAWOO","TDWG Level 4 code","native"
188,"JAWOO","TDWG Level 4 code","native"
188,"PHIOO","TDWG Level 4 code","native"
189,"SUMOO","TDWG Level 4 code","native"
189,"JAWOO","TDWG Level 4 code","native"
189,"BORSR","TDWG Level 4 code","native"
189,"BOR","TDWG Level 4 code","native"
189,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
189,"MOLOO","TDWG Level 4 code","native"
190,"QLDQU","TDWG Level 4 code","native"
191,"NSWNS","TDWG Level 4 code","native"
191,"QLDQU","TDWG Level 4 code","native"
192,"ZAIOO","TDWG Level 4 code","native"
192,"ZAMOO","TDWG Level 4 code","native"
192,"TANOO","TDWG Level 4 code","native"
192,"BOTOO","TDWG Level 4 code","native"
192,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
192,"GABOO","TDWG Level 4 code","native"
192,"MOZOO","TDWG Level 4 code","native"
192,"ETHOO","TDWG Level 4 code","native"
192,"NGAOO","TDWG Level 4 code","native"
192,"CONOO","TDWG Level 4 code","native"
192,"ZIMOO","TDWG Level 4 code","native"
192,"TOGOO","TDWG Level 4 code","native"
192,"GUIOO","TDWG Level 4 code","native"
192,"NAMOO","TDWG Level 4 code","native"
192,"GAMOO","TDWG Level 4 code","native"
192,"MLWOO","TDWG Level 4 code","native"
193,"SUMOO","TDWG Level 4 code","native"
194,"INDRA","TDWG Level 4 code","native"
194,"VIEOO","TDWG Level 4 code","native"
194,"INDDE","TDWG Level 4 code","native"
194,"EHMSI","TDWG Level 4 code","native"
194,"CHCYN","TDWG Level 4 code","native"
194,"INDBI","TDWG Level 4 code","native"
194,"INDMP","TDWG Level 4 code","native"
194,"INDPU","TDWG Level 4 code","native"
194,"INDHA","TDWG Level 4 code","native"
194,"EHMBH","TDWG Level 4 code","native"
194,"MYAOO","TDWG Level 4 code","native"
194,"INDUP","TDWG Level 4 code","native"
194,"INDGU","TDWG Level 4 code","native"
195,"MOLOO","TDWG Level 4 code","native"
196,"NWC","TDWG Level 4 code","native"
196,"NWG","TDWG Level 4 code","native"
197,"BISOO","TDWG Level 4 code","native"
198,"NSWNS","TDWG Level 4 code","native"
198,"QLDQU","TDWG Level 4 code","native"
199,"ZAIOO","TDWG Level 4 code","native"
199,"CVIOO","TDWG Level 4 code","native"
199,"CMNOO","TDWG Level 4 code","native"
199,"RWAOO","TDWG Level 4 code","native"
199,"TANOO","TDWG Level 4 code","native"
199,"SIEOO","TDWG Level 4 code","native"
199,"GABOO","TDWG Level 4 code","native"
199,"NGAOO","TDWG Level 4 code","native"
199,"GHAOO","TDWG Level 4 code","native"
199,"CONOO","TDWG Level 4 code","native"
199,"IVOOO","TDWG Level 4 code","native"
199,"ANGOO","TDWG Level 4 code","native"
199,"GUIOO","TDWG Level 4 code","native"
199,"MLWOO","TDWG Level 4 code","native"
200,"ZAIOO","TDWG Level 4 code","native"
200,"CMNOO","TDWG Level 4 code","native"
200,"SUDOO","TDWG Level 4 code","native"
200,"TANOO","TDWG Level 4 code","native"
200,"SIEOO","TDWG Level 4 code","native"
200,"NGAOO","TDWG Level 4 code","native"
200,"GHAOO","TDWG Level 4 code","native"
200,"CONOO","TDWG Level 4 code","native"
200,"IVOOO","TDWG Level 4 code","native"
200,"TOGOO","TDWG Level 4 code","native"
200,"CAFOO","TDWG Level 4 code","native"
200,"EQGOO","TDWG Level 4 code","native"
200,"GUIOO","TDWG Level 4 code","native"
201,"MDGOO","TDWG Level 4 code","native"
202,"DOMOO","TDWG Level 4 code","native"
202,"CLMOO","TDWG Level 4 code","native"
202,"GUYOO","TDWG Level 4 code","native"
202,"LEEGU","TDWG Level 4 code","native"
202,"ECUOO","TDWG Level 4 code","native"
202,"CUBOO","TDWG Level 4 code","native"
202,"SUROO","TDWG Level 4 code","native"
202,"WINMA","TDWG Level 4 code","native"
202,"79","TDWG Level 4 code","native"
202,"PANOO","TDWG Level 4 code","native"
202,"84","TDWG Level 4 code","native"
202,"NICOO","TDWG Level 4 code","native"
202,"FRGOO","TDWG Level 4 code","native"
202,"VENOO","TDWG Level 4 code","native"
202,"HAIHA","TDWG Level 4 code","native"
202,"PUEOO","TDWG Level 4 code","native"
203,"PAROO","TDWG Level 4 code","native"
203,"84","TDWG Level 4 code","native"
203,"URUOO","TDWG Level 4 code","native"
203,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
203,"BOLOO","TDWG Level 4 code","native"
204,"VENOO","TDWG Level 4 code","native"
205,"MDGOO","TDWG Level 4 code","native"
206,"QLDQU","TDWG Level 4 code","native"
207,"MOLOO","TDWG Level 4 code","native"
208,"JAWOO","TDWG Level 4 code","native"
208,"MOLOO","TDWG Level 4 code","native"
209,"NWG","TDWG Level 4 code","native"
209,"SOL","TDWG Level 4 code","native"
209,"SULOO","TDWG Level 4 code","native"
209,"TOKTO","TDWG Level 4 code","native"
210,"JAWOO","TDWG Level 4 code","native"
210,"MLYPM","TDWG Level 4 code","native"
210,"SULOO","TDWG Level 4 code","native"
210,"MOLOO","TDWG Level 4 code","native"
210,"SUMOO","TDWG Level 4 code","native"
210,"LSILS","TDWG Level 4 code","native"
210,"NWG","TDWG Level 4 code","native"
210,"QLDQU","TDWG Level 4 code","native"
210,"BOR","TDWG Level 4 code","native"
210,"NWGIJ","TDWG Level 4 code","native"
211,"MOLOO","TDWG Level 4 code","native"
212,"NWG","TDWG Level 4 code","native"
212,"SOL","TDWG Level 4 code","native"
213,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
214,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
215,"VIEOO","TDWG Level 4 code","native"
215,"JAWOO","TDWG Level 4 code","native"
215,"INDMP","TDWG Level 4 code","native"
215,"MLYPM","TDWG Level 4 code","native"
215,"INDUP","TDWG Level 4 code","native"
215,"SULOO","TDWG Level 4 code","native"
215,"INDGU","TDWG Level 4 code","native"
215,"MOLOO","TDWG Level 4 code","native"
215,"INDRA","TDWG Level 4 code","native"
215,"SUMOO","TDWG Level 4 code","native"
215,"BANOO","TDWG Level 4 code","native"
215,"INDDE","TDWG Level 4 code","native"
215,"IND","TDWG Level 4 code","native"
215,"PAKOO","TDWG Level 4 code","native"
215,"CHCYN","TDWG Level 4 code","native"
215,"INDBI","TDWG Level 4 code","native"
215,"ASS","TDWG Level 4 code","native"
215,"INDPU","TDWG Level 4 code","native"
215,"INDHA","TDWG Level 4 code","native"
215,"BOR","TDWG Level 4 code","native"
215,"MYAOO","TDWG Level 4 code","native"
215,"PHIOO","TDWG Level 4 code","native"
215,"41","TDWG Level 4 code","native"
216,"VIEOO","TDWG Level 4 code","native"
216,"CHTOO","TDWG Level 4 code","native"
216,"INDWB","TDWG Level 4 code","native"
216,"CHCGZ","TDWG Level 4 code","native"
216,"EHMSI","TDWG Level 4 code","native"
216,"CHCYN","TDWG Level 4 code","native"
216,"EHMBH","TDWG Level 4 code","native"
216,"MYAOO","TDWG Level 4 code","native"
216,"CHSGX","TDWG Level 4 code","native"
216,"ASSME","TDWG Level 4 code","native"
216,"ASSNA","TDWG Level 4 code","native"
216,"41","TDWG Level 4 code","native"
216,"ASSAS","TDWG Level 4 code","native"
217,"JAWOO","TDWG Level 4 code","native"
218,"VIEOO","TDWG Level 4 code","native"
218,"SRLOO","TDWG Level 4 code","native"
218,"MLYPM","TDWG Level 4 code","native"
218,"MYAOO","TDWG Level 4 code","native"
218,"ASSAS","TDWG Level 4 code","native"
218,"EHMSI","TDWG Level 4 code","native"
