"ID","Reference Type","ReferenceID"
135#"TaxAccRef"#393
136#"TaxAccRef"#393
137#"TaxAccRef"#393
138#"TaxAccRef"#360
139#"TaxAccRef"#393
140#"TaxAccRef"#620
141#"TaxAccRef"#620
142#"TaxAccRef"#146
143#"TaxAccRef"#508
144#"TaxAccRef"#146
145#"TaxAccRef"#311
146#"TaxAccRef"#8
147#"TaxAccRef"#8
148#"TaxAccRef"#187
149#"TaxAccRef"#468
150#"TaxAccRef"#317
151#"TaxAccRef"#474
152#"TaxAccRef"#503
153#"TaxAccRef"#72
154#"TaxAccRef"#448
155#"TaxAccRef"#374
156#"TaxAccRef"#113
157#"TaxAccRef"#186
158#"TaxAccRef"#337
159#"TaxAccRef"#644
160#"TaxAccRef"#418
161#"TaxAccRef"#8
162#"TaxAccRef"#560
163#"TaxAccRef"#2
164#"TaxAccRef"#576
165#"TaxAccRef"#363
166#"TaxAccRef"#213
167#"TaxAccRef"#564
168#"TaxAccRef"#433
169#"TaxAccRef"#456
170#"TaxAccRef"#51
171#"TaxAccRef"#87
172#"TaxAccRef"#457
173#"TaxAccRef"#185
174#"TaxAccRef"#8
175#"TaxAccRef"#383
176#"TaxAccRef"#167
177#"TaxAccRef"#23
178#"TaxAccRef"#351
179#"TaxAccRef"#626
180#"TaxAccRef"#450
181#"TaxAccRef"#459
182#"TaxAccRef"#309
183#"TaxAccRef"#344
184#"TaxAccRef"#570
185#"TaxAccRef"#339
186#"TaxAccRef"#408
187#"TaxAccRef"#203
188#"TaxAccRef"#562
189#"TaxAccRef"#417
190#"TaxAccRef"#204
191#"TaxAccRef"#501
192#"TaxAccRef"#345
193#"TaxAccRef"#292
194#"TaxAccRef"#75
195#"TaxAccRef"#8
196#"TaxAccRef"#514
197#"TaxAccRef"#374
198#"TaxAccRef"#88
199#"TaxAccRef"#437
200#"TaxAccRef"#338
201#"TaxAccRef"#508
202#"TaxAccRef"#611
203#"TaxAccRef"#55
204#"TaxAccRef"#201
205#"TaxAccRef"#466
206#"TaxAccRef"#400
207#"TaxAccRef"#321
208#"TaxAccRef"#25
209#"TaxAccRef"#367
210#"TaxAccRef"#400
211#"TaxAccRef"#584
212#"TaxAccRef"#323
213#"TaxAccRef"#217
214#"TaxAccRef"#181
215#"TaxAccRef"#183
216#"TaxAccRef"#147
217#"TaxAccRef"#119
218#"TaxAccRef"#363
219#"TaxAccRef"#351
220#"TaxAccRef"#637
221#"TaxAccRef"#172
222#"TaxAccRef"#8
223#"TaxAccRef"#8
224#"TaxAccRef"#525
225#"TaxAccRef"#120
226#"TaxAccRef"#172
227#"TaxAccRef"#614
228#"TaxAccRef"#192
229#"TaxAccRef"#462
230#"TaxAccRef"#592
231#"TaxAccRef"#30
232#"TaxAccRef"#147
233#"TaxAccRef"#447
234#"TaxAccRef"#457
235#"TaxAccRef"#376
236#"TaxAccRef"#163
237#"TaxAccRef"#7
238#"TaxAccRef"#518
239#"TaxAccRef"#513
240#"TaxAccRef"#78
241#"TaxAccRef"#370
242#"TaxAccRef"#287
243#"TaxAccRef"#452
244#"TaxAccRef"#400
245#"TaxAccRef"#8
246#"TaxAccRef"#8
247#"TaxAccRef"#8
248#"TaxAccRef"#469
249#"TaxAccRef"#167
250#"TaxAccRef"#408
251#"TaxAccRef"#172
252#"TaxAccRef"#408
253#"TaxAccRef"#8
254#"TaxAccRef"#28
255#"TaxAccRef"#570
256#"TaxAccRef"#81
257#"TaxAccRef"#458
258#"TaxAccRef"#171
259#"TaxAccRef"#614
260#"TaxAccRef"#408
261#"TaxAccRef"#163
262#"TaxAccRef"#496
263#"TaxAccRef"#387
264#"TaxAccRef"#387
265#"TaxAccRef"#578
266#"TaxAccRef"#217
267#"TaxAccRef"#79
268#"TaxAccRef"#480
269#"TaxAccRef"#396
270#"TaxAccRef"#635
271#"TaxAccRef"#34
272#"TaxAccRef"#639
273#"TaxAccRef"#584
274#"TaxAccRef"#5
275#"TaxAccRef"#294
276#"TaxAccRef"#578
277#"TaxAccRef"#539
278#"TaxAccRef"#162
279#"TaxAccRef"#295
280#"TaxAccRef"#5
281#"TaxAccRef"#452
282#"TaxAccRef"#8
283#"TaxAccRef"#621
284#"TaxAccRef"#611
285#"TaxAccRef"#32
286#"TaxAccRef"#540
287#"TaxAccRef"#541
288#"TaxAccRef"#366
289#"TaxAccRef"#216
290#"TaxAccRef"#628
291#"TaxAccRef"#607
292#"TaxAccRef"#639
293#"TaxAccRef"#522
294#"TaxAccRef"#628
295#"TaxAccRef"#467
296#"TaxAccRef"#88
297#"TaxAccRef"#479
298#"TaxAccRef"#54
299#"TaxAccRef"#416
300#"TaxAccRef"#350
301#"TaxAccRef"#457
302#"TaxAccRef"#165
303#"TaxAccRef"#457
304#"TaxAccRef"#8
305#"TaxAccRef"#605
306#"TaxAccRef"#550
307#"TaxAccRef"#605
308#"TaxAccRef"#165
309#"TaxAccRef"#90
310#"TaxAccRef"#420
311#"TaxAccRef"#8
312#"TaxAccRef"#449
313#"TaxAccRef"#611
314#"TaxAccRef"#8
315#"TaxAccRef"#167
316#"TaxAccRef"#34
317#"TaxAccRef"#164
318#"TaxAccRef"#376
319#"TaxAccRef"#470
320#"TaxAccRef"#34
321#"TaxAccRef"#420
322#"TaxAccRef"#456
323#"TaxAccRef"#167
324#"TaxAccRef"#210
325#"TaxAccRef"#166
326#"TaxAccRef"#164
327#"TaxAccRef"#613
328#"TaxAccRef"#519
329#"TaxAccRef"#178
330#"TaxAccRef"#213
331#"TaxAccRef"#408
332#"TaxAccRef"#29
333#"TaxAccRef"#549
334#"TaxAccRef"#34
335#"TaxAccRef"#8
336#"TaxAccRef"#369
337#"TaxAccRef"#613
338#"TaxAccRef"#299
339#"TaxAccRef"#225
340#"TaxAccRef"#177
341#"TaxAccRef"#341
342#"TaxAccRef"#451
343#"TaxAccRef"#8
344#"TaxAccRef"#341
345#"TaxAccRef"#593
346#"TaxAccRef"#36
347#"TaxAccRef"#374
348#"TaxAccRef"#466
349#"TaxAccRef"#400
350#"TaxAccRef"#164
351#"TaxAccRef"#341
352#"TaxAccRef"#491
353#"TaxAccRef"#487
354#"TaxAccRef"#297
355#"TaxAccRef"#620
356#"TaxAccRef"#1
357#"TaxAccRef"#161
358#"TaxAccRef"#489
359#"TaxAccRef"#212
360#"TaxAccRef"#486
361#"TaxAccRef"#34
362#"TaxAccRef"#171
363#"TaxAccRef"#161
364#"TaxAccRef"#123
365#"TaxAccRef"#408
366#"TaxAccRef"#408
367#"TaxAccRef"#620
368#"TaxAccRef"#357
369#"TaxAccRef"#562
370#"TaxAccRef"#487
371#"TaxAccRef"#488
372#"TaxAccRef"#169
373#"TaxAccRef"#484
374#"TaxAccRef"#527
375#"TaxAccRef"#528
376#"TaxAccRef"#209
377#"TaxAccRef"#488
378#"TaxAccRef"#167
379#"TaxAccRef"#6
380#"TaxAccRef"#6
381#"TaxAccRef"#21
382#"TaxAccRef"#647
383#"TaxAccRef"#398
384#"TaxAccRef"#22
385#"TaxAccRef"#398
386#"TaxAccRef"#626
387#"TaxAccRef"#657
388#"TaxAccRef"#302
389#"TaxAccRef"#692
390#"TaxAccRef"#671
391#"TaxAccRef"#690
392#"TaxAccRef"#682
393#"TaxAccRef"#682
394#"TaxAccRef"#681
395#"TaxAccRef"#673
396#"TaxAccRef"#673
397#"TaxAccRef"#670
398#"TaxAccRef"#670
399#"TaxAccRef"#667
400#"TaxAccRef"#669
401#"TaxAccRef"#672
402#"TaxAccRef"#674
403#"TaxAccRef"#675
404#"TaxAccRef"#676
405#"TaxAccRef"#678
406#"TaxAccRef"#679
407#"TaxAccRef"#680
408#"TaxAccRef"#224
409#"TaxAccRef"#224
410#"TaxAccRef"#224
411#"TaxAccRef"#224
412#"TaxAccRef"#224
413#"TaxAccRef"#224
414#"TaxAccRef"#224
415#"TaxAccRef"#224
416#"TaxAccRef"#224
417#"TaxAccRef"#669
418#"TaxAccRef"#677
419#"TaxAccRef"#668
483,"NomRef",560
483,"NomRef",483
659,"NomRef",588
659,"NomRef",602
361,"NomRef",128
361,"NomRef",393
761,"NomRef",410
761,"NomRef",381
715,"NomRef",221
715,"NomRef",34
539,"NomRef",83
539,"NomRef",149
733,"NomRef",273
733,"NomRef",337
1201,"NomRef",213
1201,"NomRef",337
603,"NomRef",413
603,"NomRef",34
503,"NomRef",1
503,"NomRef",600
661,"NomRef",8
661,"NomRef",378
88,"NomRef",598
88,"NomRef",132
716,"NomRef",441
716,"NomRef",78
944,"NomRef",220
944,"NomRef",557
418,"NomRef",459
418,"NomRef",392
374,"NomRef",408
374,"NomRef",630
202,"NomRef",465
202,"NomRef",558
718,"NomRef",608
718,"NomRef",34
721,"NomRef",471
721,"NomRef",284
730,"NomRef",542
730,"NomRef",41
13,"NomRef",210
13,"NomRef",210
13,"NomRef",420
722,"NomRef",455
722,"NomRef",139
478,"NomRef",574
478,"NomRef",614
458,"NomRef",326
458,"NomRef",89
512,"NomRef",518
512,"NomRef",614
427,"NomRef",552
427,"NomRef",41
736,"NomRef",193
736,"NomRef",540
822,"NomRef",400
822,"NomRef",476
643,"NomRef",118
643,"NomRef",553
16,"NomRef",500
16,"NomRef",407
402,"NomRef",456
402,"NomRef",549
1298,"NomRef",71
1298,"NomRef",344
201,"NomRef",134
201,"NomRef",41
584,"NomRef",656
584,"NomRef",551
14,"NomRef",8
14,"NomRef",519
271,"NomRef",374
271,"NomRef",149
504,"NomRef",560
504,"NomRef",298
309,"NomRef",166
309,"NomRef",412
1147,"NomRef",75
1147,"NomRef",224
50,"NomRef",419
50,"NomRef",316
194,"NomRef",163
194,"NomRef",387
727,"NomRef",462
727,"NomRef",120
658,"NomRef",219
658,"NomRef",404
247,"NomRef",167
247,"NomRef",139
485,"NomRef",636
485,"NomRef",149
98,"NomRef",453
98,"NomRef",557
615,"NomRef",524
615,"NomRef",41
735,"NomRef",270
735,"NomRef",201
524,"NomRef",16
524,"NomRef",341
287,"NomRef",303
287,"NomRef",69
756,"NomRef",458
756,"NomRef",466
857,"NomRef",642
857,"NomRef",392
824,"NomRef",8
824,"NomRef",392
858,"NomRef",452
858,"NomRef",392
70,"NomRef",462
70,"NomRef",392
1292,"NomRef",26
1292,"NomRef",221
78,"NomRef",85
78,"NomRef",439
720,"NomRef",270
720,"NomRef",34
871,"NomRef",474
871,"NomRef",52
821,"NomRef",404
821,"NomRef",496
347,"NomRef",560
347,"NomRef",34
288,"NomRef",466
288,"NomRef",284
411,"NomRef",454
411,"NomRef",284
445,"NomRef",462
445,"NomRef",284
410,"NomRef",454
410,"NomRef",462
410,"NomRef",454
410,"NomRef",462
719,"NomRef",602
719,"NomRef",224
729,"NomRef",460
729,"NomRef",584
334,"NomRef",293
334,"NomRef",56
1216,"NomRef",77
1216,"NomRef",34
992,"NomRef",253
992,"NomRef",588
1113,"NomRef",343
1113,"NomRef",381
1008,"NomRef",447
1008,"NomRef",224
1271,"NomRef",339
1271,"NomRef",224
1272,"NomRef",339
1272,"NomRef",224
1273,"NomRef",283
1273,"NomRef",224
1274,"NomRef",687
1274,"NomRef",224
1270,"NomRef",608
1270,"NomRef",681
1171,"NomRef",621
1171,"NomRef",34
1282,"NomRef",453
1282,"NomRef",462
1032,"NomRef",608
1032,"NomRef",447
1286,"NomRef",458
1286,"NomRef",149
1033,"NomRef",195
1033,"NomRef",55
379,"NomRef",455
379,"NomRef",149
726,"NomRef",467
726,"NomRef",34
671,"NomRef",403
671,"NomRef",630
725,"NomRef",466
725,"NomRef",139
304,"NomRef",459
304,"NomRef",306
258,"NomRef",186
258,"NomRef",41
330,"NomRef",510
330,"NomRef",476
723,"NomRef",463
723,"NomRef",284
461,"NomRef",460
461,"NomRef",374
461,"NomRef",460
461,"NomRef",439
7,"NomRef",400
7,"NomRef",407
724,"NomRef",463
724,"NomRef",247
438,"NomRef",355
438,"NomRef",557
889,"NomRef",508
889,"NomRef",504
805,"NomRef",5
805,"NomRef",373
618,"NomRef",458
618,"NomRef",407
444,"NomRef",456
444,"NomRef",341
160,"NomRef",456
160,"NomRef",556
160,"NomRef",456
160,"NomRef",556
888,"NomRef",289
888,"NomRef",408
731,"NomRef",458
731,"NomRef",419
589,"NomRef",633
589,"NomRef",96
465,"NomRef",81
465,"NomRef",41
464,"NomRef",81
464,"NomRef",41
741,"NomRef",456
741,"NomRef",456
741,"NomRef",139
776,"NomRef",210
776,"NomRef",210
776,"NomRef",210
776,"NomRef",420
441,"NomRef",366
441,"NomRef",366
441,"NomRef",553
52,"NomRef",217
52,"NomRef",553
769,"NomRef",320
769,"NomRef",34
769,"NomRef",320
769,"NomRef",34
1283,"NomRef",578
1283,"NomRef",131
21,"NomRef",578
21,"NomRef",34
49,"NomRef",458
49,"NomRef",616
49,"NomRef",458
49,"NomRef",419
49,"NomRef",458
49,"NomRef",34
49,"NomRef",458
49,"NomRef",34
337,"NomRef",6
337,"NomRef",34
1184,"NomRef",639
1184,"NomRef",41
570,"NomRef",607
570,"NomRef",607
570,"NomRef",635
604,"NomRef",413
604,"NomRef",34
579,"NomRef",639
579,"NomRef",34
710,"NomRef",90
710,"NomRef",90
710,"NomRef",614
710,"NomRef",90
710,"NomRef",570
212,"NomRef",644
212,"NomRef",418
1178,"NomRef",88
1178,"NomRef",295
447,"NomRef",88
447,"NomRef",58
65,"NomRef",79
65,"NomRef",79
65,"NomRef",224
67,"NomRef",79
67,"NomRef",99
371,"NomRef",452
371,"NomRef",41
788,"NomRef",30
788,"NomRef",41
574,"NomRef",639
574,"NomRef",34
44,"NomRef",570
44,"NomRef",570
44,"NomRef",249
482,"NomRef",164
482,"NomRef",224
754,"NomRef",34
754,"NomRef",34
754,"NomRef",64
620,"NomRef",218
620,"NomRef",218
620,"NomRef",149
23,"NomRef",578
23,"NomRef",541
51,"NomRef",217
51,"NomRef",217
51,"NomRef",553
607,"NomRef",81
607,"NomRef",41
299,"NomRef",212
299,"NomRef",224
299,"NomRef",212
299,"NomRef",224
668,"NomRef",29
668,"NomRef",41
325,"NomRef",8
325,"NomRef",437
40,"NomRef",456
40,"NomRef",437
64,"NomRef",79
64,"NomRef",98
64,"NomRef",79
64,"NomRef",41
240,"NomRef",7
240,"NomRef",106
110,"NomRef",83
110,"NomRef",213
110,"NomRef",83
110,"NomRef",316
398,"NomRef",457
398,"NomRef",41
216,"NomRef",644
216,"NomRef",41
489,"NomRef",8
489,"NomRef",41
435,"NomRef",475
435,"NomRef",224
746,"NomRef",88
746,"NomRef",436
745,"NomRef",88
745,"NomRef",436
745,"NomRef",88
745,"NomRef",436
474,"NomRef",467
474,"NomRef",436
498,"NomRef",457
498,"NomRef",632
229,"NomRef",140
229,"NomRef",392
226,"NomRef",140
226,"NomRef",224
30,"NomRef",501
30,"NomRef",296
30,"NomRef",501
30,"NomRef",34
32,"NomRef",501
32,"NomRef",321
225,"NomRef",387
225,"NomRef",34
114,"NomRef",8
114,"NomRef",41
1121,"NomRef",8
1121,"NomRef",369
448,"NomRef",88
448,"NomRef",88
448,"NomRef",392
448,"NomRef",88
448,"NomRef",440
545,"NomRef",508
545,"NomRef",508
545,"NomRef",437
777,"NomRef",527
777,"NomRef",254
152,"NomRef",635
152,"NomRef",224
854,"NomRef",400
854,"NomRef",400
854,"NomRef",613
854,"NomRef",400
854,"NomRef",105
36,"NomRef",345
36,"NomRef",224
407,"NomRef",88
407,"NomRef",34
490,"NomRef",8
490,"NomRef",8
490,"NomRef",16
702,"NomRef",614
702,"NomRef",41
702,"NomRef",614
702,"NomRef",41
48,"NomRef",458
48,"NomRef",34
48,"NomRef",458
48,"NomRef",34
335,"NomRef",6
335,"NomRef",34
335,"NomRef",6
335,"NomRef",34
335,"NomRef",6
335,"NomRef",34
602,"NomRef",413
602,"NomRef",34
602,"NomRef",413
602,"NomRef",34
572,"NomRef",639
572,"NomRef",34
369,"NomRef",452
369,"NomRef",103
369,"NomRef",452
369,"NomRef",224
369,"NomRef",452
369,"NomRef",224
304,"NomRef",459
369,"NomRef",452
369,"NomRef",224
369,"NomRef",452
369,"NomRef",102
321,"NomRef",8
321,"NomRef",224
321,"NomRef",8
321,"NomRef",338
321,"NomRef",8
321,"NomRef",437
39,"NomRef",456
39,"NomRef",555
39,"NomRef",456
39,"NomRef",34
39,"NomRef",456
39,"NomRef",437
215,"NomRef",644
215,"NomRef",418
215,"NomRef",644
215,"NomRef",418
631,"NomRef",457
631,"NomRef",316
125,"NomRef",411
125,"NomRef",411
125,"NomRef",139
125,"NomRef",411
125,"NomRef",570
28,"NomRef",501
28,"NomRef",321
28,"NomRef",501
28,"NomRef",34
28,"NomRef",501
28,"NomRef",321
29,"NomRef",501
29,"NomRef",501
29,"NomRef",321
29,"NomRef",501
29,"NomRef",101
29,"NomRef",501
29,"NomRef",34
29,"NomRef",501
29,"NomRef",34
29,"NomRef",501
29,"NomRef",34
1213,"NomRef",88
1213,"NomRef",34
1085,"NomRef",578
1085,"NomRef",658
813,"NomRef",528
813,"NomRef",528
813,"NomRef",34
409,"NomRef",516
409,"NomRef",516
409,"NomRef",321
409,"NomRef",516
409,"NomRef",108
409,"NomRef",516
409,"NomRef",234
409,"NomRef",516
409,"NomRef",108
409,"NomRef",516
409,"NomRef",284
409,"NomRef",516
409,"NomRef",108
1116,"NomRef",8
1116,"NomRef",34
1116,"NomRef",8
1116,"NomRef",34
1116,"NomRef",8
1116,"NomRef",34
1116,"NomRef",8
1116,"NomRef",34
956,"NomRef",8
956,"NomRef",34
956,"NomRef",8
956,"NomRef",34
1215,"NomRef",8
1215,"NomRef",209
1217,"NomRef",8
1217,"NomRef",34
340,"NomRef",389
340,"NomRef",389
340,"NomRef",52
782,"NomRef",8
782,"NomRef",224
782,"NomRef",8
782,"NomRef",224
1295,"NomRef",163
1295,"NomRef",224
470,"NomRef",163
470,"NomRef",591
470,"NomRef",163
470,"NomRef",224
470,"NomRef",163
470,"NomRef",591
471,"NomRef",163
471,"NomRef",591
471,"NomRef",163
471,"NomRef",591
1074,"NomRef",483
370,"NomRef",452
370,"NomRef",224
370,"NomRef",452
370,"NomRef",224
370,"NomRef",452
370,"NomRef",661
786,"NomRef",30
786,"NomRef",30
786,"NomRef",41
786,"NomRef",30
786,"NomRef",100
786,"NomRef",30
786,"NomRef",392
786,"NomRef",30
786,"NomRef",392
960,"NomRef",83
960,"NomRef",224
1137,"NomRef",8
1137,"NomRef",120
367,"NomRef",452
367,"NomRef",224
367,"NomRef",452
367,"NomRef",104
367,"NomRef",452
367,"NomRef",224
531,"NomRef",519
531,"NomRef",519
531,"NomRef",224
743,"NomRef",455
743,"NomRef",224
743,"NomRef",455
743,"NomRef",224
743,"NomRef",455
743,"NomRef",224
1234,"NomRef",455
1234,"NomRef",224
1234,"NomRef",455
1234,"NomRef",224
1234,"NomRef",455
1234,"NomRef",224
1234,"NomRef",455
1234,"NomRef",224
1203,"NomRef",34
1203,"NomRef",688
1276,"NomRef",507
1276,"NomRef",673
1277,"NomRef",127
1277,"NomRef",673
1004,"NomRef",171
1004,"NomRef",688
1029,"NomRef",169
1029,"NomRef",671
1081,"NomRef",169
1081,"NomRef",671
1002,"NomRef",8
1002,"NomRef",677
1275,"NomRef",455
1275,"NomRef",224
1275,"NomRef",455
1275,"NomRef",224
1275,"NomRef",455
1275,"NomRef",224
1275,"NomRef",455
1275,"NomRef",224
1275,"NomRef",455
1275,"NomRef",224
1275,"NomRef",455
1275,"NomRef",698
491,"NomRef",8
491,"NomRef",41
491,"NomRef",8
491,"NomRef",317
491,"NomRef",8
491,"NomRef",677
163,"NomRef",452
163,"NomRef",452
163,"NomRef",72
245,"NomRef",578
245,"NomRef",578
245,"NomRef",97
245,"NomRef",578
245,"NomRef",107
245,"NomRef",578
245,"NomRef",41
245,"NomRef",578
245,"NomRef",107
245,"NomRef",578
245,"NomRef",348
245,"NomRef",578
245,"NomRef",348
245,"NomRef",578
245,"NomRef",547
775,"NomRef",527
775,"NomRef",322
775,"NomRef",527
775,"NomRef",322
775,"NomRef",527
775,"NomRef",322
775,"NomRef",527
775,"NomRef",322
573,"NomRef",639
573,"NomRef",107
573,"NomRef",639
573,"NomRef",348
573,"NomRef",639
573,"NomRef",34
573,"NomRef",639
573,"NomRef",34
573,"NomRef",639
573,"NomRef",697
1231,"NomRef",422
1231,"NomRef",224
1231,"NomRef",422
1231,"NomRef",224
592,"NomRef",8
592,"NomRef",8
592,"NomRef",224
744,"NomRef",88
744,"NomRef",88
744,"NomRef",436
744,"NomRef",88
744,"NomRef",61
744,"NomRef",88
744,"NomRef",436
562,"NomRef",212
562,"NomRef",381
903,"NomRef",212
903,"NomRef",381
491,"NomRef",8
245,"NomRef",578
245,"NomRef",578
903,"NomRef",212
5,"NomRef",374
379,"NomRef",455
726,"NomRef",467
507,"NomRef",313
671,"NomRef",403
725,"NomRef",466
83,"NomRef",502
115,"NomRef",3
183,"NomRef",166
621,"NomRef",171
15,"NomRef",182
258,"NomRef",186
97,"NomRef",486
155,"NomRef",167
231,"NomRef",564
264,"NomRef",414
414,"NomRef",182
330,"NomRef",510
434,"NomRef",311
723,"NomRef",463
31,"NomRef",501
461,"NomRef",460
383,"NomRef",514
616,"NomRef",163
130,"NomRef",370
7,"NomRef",400
3,"NomRef",469
724,"NomRef",463
438,"NomRef",355
713,"NomRef",163
889,"NomRef",508
91,"NomRef",480
805,"NomRef",5
200,"NomRef",584
246,"NomRef",578
387,"NomRef",621
477,"NomRef",216
618,"NomRef",458
444,"NomRef",456
111,"NomRef",8
157,"NomRef",167
160,"NomRef",456
24,"NomRef",491
515,"NomRef",171
530,"NomRef",123
888,"NomRef",289
731,"NomRef",458
1249,"NomRef",667
441,"NomRef",366
49,"NomRef",458
65,"NomRef",79
574,"NomRef",639
44,"NomRef",570
23,"NomRef",578
51,"NomRef",217
40,"NomRef",456
39,"NomRef",456
29,"NomRef",501
340,"NomRef",389
471,"NomRef",163
