"ID","Reference Type","ReferenceID"
1586,"TaxAccRef",779
1587,"TaxAccRef",658
1588,"TaxAccRef",778
1590,"TaxAccRef",312
1591,"TaxAccRef",974
1592,"TaxAccRef",774
1593,"TaxAccRef",643
1594,"TaxAccRef",312
1595,"TaxAccRef",974
1596,"TaxAccRef",974
1597,"TaxAccRef",316
1599,"TaxAccRef",808
1601,"TaxAccRef",444
1602,"TaxAccRef",778
1603,"TaxAccRef",452
1605,"TaxAccRef",1002
1606,"TaxAccRef",12
1607,"TaxAccRef",1116
1608,"TaxAccRef",817
1609,"TaxAccRef",690
1610,"TaxAccRef",731
1611,"TaxAccRef",316
1612,"TaxAccRef",329
1613,"TaxAccRef",1002
1614,"TaxAccRef",301
1615,"TaxAccRef",316
1616,"TaxAccRef",1002
1619,"TaxAccRef",991
1620,"TaxAccRef",803
1621,"TaxAccRef",636
1622,"TaxAccRef",808
1623,"TaxAccRef",1491
1625,"TaxAccRef",707
1626,"TaxAccRef",283
1628,"TaxAccRef",321
1656,"TaxAccRef",364
1657,"TaxAccRef",369
1658,"TaxAccRef",369
1659,"TaxAccRef",34
1662,"TaxAccRef",410
1663,"TaxAccRef",359
1664,"TaxAccRef",34
1665,"TaxAccRef",359
1666,"TaxAccRef",34
1667,"TaxAccRef",34
1668,"TaxAccRef",24
1669,"TaxAccRef",412
1670,"TaxAccRef",34
1671,"TaxAccRef",34
1672,"TaxAccRef",355
1673,"TaxAccRef",355
1674,"TaxAccRef",355
1675,"TaxAccRef",34
1676,"TaxAccRef",359
1677,"TaxAccRef",355
1678,"TaxAccRef",375
1679,"TaxAccRef",412
1680,"TaxAccRef",412
1681,"TaxAccRef",34
1682,"TaxAccRef",363
1683,"TaxAccRef",353
1684,"TaxAccRef",353
1685,"TaxAccRef",353
1686,"TaxAccRef",353
1687,"TaxAccRef",353
1688,"TaxAccRef",354
1689,"TaxAccRef",358
1690,"TaxAccRef",354
1691,"TaxAccRef",354
1692,"TaxAccRef",354
1693,"TaxAccRef",34
1694,"TaxAccRef",354
1695,"TaxAccRef",354
1696,"TaxAccRef",354
1697,"TaxAccRef",359
1698,"TaxAccRef",354
1699,"TaxAccRef",354
1700,"TaxAccRef",354
1701,"TaxAccRef",354
1702,"TaxAccRef",354
1703,"TaxAccRef",354
1704,"TaxAccRef",354
1705,"TaxAccRef",375
1706,"TaxAccRef",24
1707,"TaxAccRef",358
1708,"TaxAccRef",358
1709,"TaxAccRef",63
1710,"TaxAccRef",63
1711,"TaxAccRef",63
1712,"TaxAccRef",63
1713,"TaxAccRef",63
1714,"TaxAccRef",63
1715,"TaxAccRef",63
1716,"TaxAccRef",357
1717,"TaxAccRef",357
1718,"TaxAccRef",357
1719,"TaxAccRef",358
1720,"TaxAccRef",357
1721,"TaxAccRef",357
1722,"TaxAccRef",357
1723,"TaxAccRef",413
1724,"TaxAccRef",55
1725,"TaxAccRef",413
1726,"TaxAccRef",413
1727,"TaxAccRef",413
1728,"TaxAccRef",55
1729,"TaxAccRef",413
1730,"TaxAccRef",55
1731,"TaxAccRef",416
1732,"TaxAccRef",418
1733,"TaxAccRef",418
1734,"TaxAccRef",417
1735,"TaxAccRef",419
1736,"TaxAccRef",416
1737,"TaxAccRef",420
1738,"TaxAccRef",362
1739,"TaxAccRef",418
1740,"TaxAccRef",418
1741,"TaxAccRef",418
1742,"TaxAccRef",420
1743,"TaxAccRef",418
1744,"TaxAccRef",358
1745,"TaxAccRef",418
1746,"TaxAccRef",416
1747,"TaxAccRef",362
1748,"TaxAccRef",418
1749,"TaxAccRef",418
1750,"TaxAccRef",419
1751,"TaxAccRef",419
1752,"TaxAccRef",34
1753,"TaxAccRef",418
1754,"TaxAccRef",416
1755,"TaxAccRef",358
1756,"TaxAccRef",416
1757,"TaxAccRef",358
1758,"TaxAccRef",130
1759,"TaxAccRef",416
1760,"TaxAccRef",421
1761,"TaxAccRef",416
1762,"TaxAccRef",358
1763,"TaxAccRef",353
1764,"TaxAccRef",353
1765,"TaxAccRef",353
1766,"TaxAccRef",353
1767,"TaxAccRef",353
1768,"TaxAccRef",34
1769,"TaxAccRef",359
1770,"TaxAccRef",24
1771,"TaxAccRef",358
1772,"TaxAccRef",34
1773,"TaxAccRef",56
1774,"TaxAccRef",34
1775,"TaxAccRef",353
1776,"TaxAccRef",34
1777,"TaxAccRef",354
1778,"TaxAccRef",34
1779,"TaxAccRef",34
1780,"TaxAccRef",354
1781,"TaxAccRef",354
1782,"TaxAccRef",359
1783,"TaxAccRef",459
1784,"TaxAccRef",413
1785,"TaxAccRef",413
1786,"TaxAccRef",413
1787,"TaxAccRef",460
1788,"TaxAccRef",413
1789,"TaxAccRef",459
1790,"TaxAccRef",459
1791,"TaxAccRef",413
1792,"TaxAccRef",461
1793,"TaxAccRef",413
1794,"TaxAccRef",413
1795,"TaxAccRef",413
1796,"TaxAccRef",413
1797,"TaxAccRef",462
1798,"TaxAccRef",413
1799,"TaxAccRef",413
1800,"TaxAccRef",413
1801,"TaxAccRef",459
1802,"TaxAccRef",413
1803,"TaxAccRef",413
1804,"TaxAccRef",463
1805,"TaxAccRef",413
1806,"TaxAccRef",413
1807,"TaxAccRef",413
1808,"TaxAccRef",464
1809,"TaxAccRef",413
1810,"TaxAccRef",413
1811,"TaxAccRef",359
1812,"TaxAccRef",413
1813,"TaxAccRef",413
1814,"TaxAccRef",413
1815,"TaxAccRef",34
1816,"TaxAccRef",413
1817,"TaxAccRef",461
1818,"TaxAccRef",413
1819,"TaxAccRef",459
1820,"TaxAccRef",459
1821,"TaxAccRef",465
1822,"TaxAccRef",413
1823,"TaxAccRef",466
1824,"TaxAccRef",413
1825,"TaxAccRef",467
1826,"TaxAccRef",459
1827,"TaxAccRef",459
1828,"TaxAccRef",413
1829,"TaxAccRef",459
1830,"TaxAccRef",413
1831,"TaxAccRef",358
1832,"TaxAccRef",459
1833,"TaxAccRef",461
1834,"TaxAccRef",459
1835,"TaxAccRef",459
1836,"TaxAccRef",413
1837,"TaxAccRef",459
1838,"TaxAccRef",468
1839,"TaxAccRef",413
1840,"TaxAccRef",413
1841,"TaxAccRef",469
1842,"TaxAccRef",413
1843,"TaxAccRef",460
1844,"TaxAccRef",459
1845,"TaxAccRef",459
1846,"TaxAccRef",413
1847,"TaxAccRef",459
1848,"TaxAccRef",467
1849,"TaxAccRef",459
1850,"TaxAccRef",413
1851,"TaxAccRef",470
1852,"TaxAccRef",413
1853,"TaxAccRef",471
1854,"TaxAccRef",413
1855,"TaxAccRef",466
1856,"TaxAccRef",459
1857,"TaxAccRef",413
1858,"TaxAccRef",413
1859,"TaxAccRef",413
1860,"TaxAccRef",459
1861,"TaxAccRef",459
1862,"TaxAccRef",459
1863,"TaxAccRef",413
1864,"TaxAccRef",413
1865,"TaxAccRef",413
1866,"TaxAccRef",462
1867,"TaxAccRef",459
1868,"TaxAccRef",413
1869,"TaxAccRef",413
1870,"TaxAccRef",413
1871,"TaxAccRef",471
1872,"TaxAccRef",413
1873,"TaxAccRef",413
1874,"TaxAccRef",413
1875,"TaxAccRef",413
1876,"TaxAccRef",413
1877,"TaxAccRef",459
1878,"TaxAccRef",459
1879,"TaxAccRef",413
1880,"TaxAccRef",413
1881,"TaxAccRef",472
1882,"TaxAccRef",413
1883,"TaxAccRef",413
1884,"TaxAccRef",459
1885,"TaxAccRef",459
1886,"TaxAccRef",468
1887,"TaxAccRef",459
1888,"TaxAccRef",459
1889,"TaxAccRef",459
1890,"TaxAccRef",413
1891,"TaxAccRef",473
1892,"TaxAccRef",459
1893,"TaxAccRef",413
1894,"TaxAccRef",413
1895,"TaxAccRef",359
1896,"TaxAccRef",413
1897,"TaxAccRef",413
1898,"TaxAccRef",459
1899,"TaxAccRef",413
1900,"TaxAccRef",459
1901,"TaxAccRef",474
1902,"TaxAccRef",413
1903,"TaxAccRef",359
1904,"TaxAccRef",475
1905,"TaxAccRef",413
1906,"TaxAccRef",413
1907,"TaxAccRef",459
1908,"TaxAccRef",413
1909,"TaxAccRef",459
1910,"TaxAccRef",459
1911,"TaxAccRef",459
1912,"TaxAccRef",413
1913,"TaxAccRef",468
1914,"TaxAccRef",459
1915,"TaxAccRef",459
1916,"TaxAccRef",466
1917,"TaxAccRef",413
1918,"TaxAccRef",413
1919,"TaxAccRef",466
1920,"TaxAccRef",476
1921,"TaxAccRef",418
1922,"TaxAccRef",418
1923,"TaxAccRef",359
1924,"TaxAccRef",418
1925,"TaxAccRef",477
1926,"TaxAccRef",418
1927,"TaxAccRef",360
1928,"TaxAccRef",360
1929,"TaxAccRef",360
1930,"TaxAccRef",358
1931,"TaxAccRef",416
1932,"TaxAccRef",44
1933,"TaxAccRef",358
1934,"TaxAccRef",416
1935,"TaxAccRef",354
1936,"TaxAccRef",354
1937,"TaxAccRef",353
1938,"TaxAccRef",359
1939,"TaxAccRef",353
1940,"TaxAccRef",358
1941,"TaxAccRef",358
1942,"TaxAccRef",34
1943,"TaxAccRef",358
1944,"TaxAccRef",478
1945,"TaxAccRef",359
1946,"TaxAccRef",422
1947,"TaxAccRef",479
1948,"TaxAccRef",479
1949,"TaxAccRef",479
1950,"TaxAccRef",358
1951,"TaxAccRef",361
1952,"TaxAccRef",361
1953,"TaxAccRef",361
1954,"TaxAccRef",361
1955,"TaxAccRef",361
1956,"TaxAccRef",361
1957,"TaxAccRef",361
1958,"TaxAccRef",361
1959,"TaxAccRef",361
1960,"TaxAccRef",3
1961,"TaxAccRef",362
1962,"TaxAccRef",416
1963,"TaxAccRef",416
1964,"TaxAccRef",358
1965,"TaxAccRef",358
1967,"TaxAccRef",34
1968,"TaxAccRef",486
1970,"TaxAccRef",34
1971,"TaxAccRef",359
1972,"TaxAccRef",373
1973,"TaxAccRef",373
1974,"TaxAccRef",373
1975,"TaxAccRef",34
1976,"TaxAccRef",373
1977,"TaxAccRef",374
1978,"TaxAccRef",375
1979,"TaxAccRef",373
1980,"TaxAccRef",34
1981,"TaxAccRef",373
1982,"TaxAccRef",373
1983,"TaxAccRef",359
1984,"TaxAccRef",34
1985,"TaxAccRef",359
1986,"TaxAccRef",359
1987,"TaxAccRef",35
1988,"TaxAccRef",86
1989,"TaxAccRef",49
1990,"TaxAccRef",98
1991,"TaxAccRef",19
1992,"TaxAccRef",222
1993,"TaxAccRef",222
1994,"TaxAccRef",222
1995,"TaxAccRef",19
1996,"TaxAccRef",90
1998,"TaxAccRef",367
1999,"TaxAccRef",368
2000,"TaxAccRef",368
2001,"TaxAccRef",368
2002,"TaxAccRef",368
2003,"TaxAccRef",368
2004,"TaxAccRef",371
2006,"TaxAccRef",382
2008,"TaxAccRef",296
2009,"TaxAccRef",296
2010,"TaxAccRef",405
2011,"TaxAccRef",406
2012,"TaxAccRef",404
2015,"TaxAccRef",22
2016,"TaxAccRef",22
2017,"TaxAccRef",230
2018,"TaxAccRef",294
2019,"TaxAccRef",294
2020,"TaxAccRef",294
2023,"TaxAccRef",296
2024,"TaxAccRef",382
2027,"TaxAccRef",222
2028,"TaxAccRef",433
2030,"TaxAccRef",296
2031,"TaxAccRef",404
2032,"TaxAccRef",296
2033,"TaxAccRef",296
2034,"TaxAccRef",296
2035,"TaxAccRef",296
2036,"TaxAccRef",296
2037,"TaxAccRef",404
2039,"TaxAccRef",439
2040,"TaxAccRef",439
2041,"TaxAccRef",439
2042,"TaxAccRef",433
2043,"TaxAccRef",433
2044,"TaxAccRef",433
2045,"TaxAccRef",438
2046,"TaxAccRef",433
2047,"TaxAccRef",433
2048,"TaxAccRef",322
2049,"TaxAccRef",1335
2050,"TaxAccRef",1335
2051,"TaxAccRef",1335
2052,"TaxAccRef",288
2053,"TaxAccRef",288
2054,"TaxAccRef",288
2056,"TaxAccRef",382
2057,"TaxAccRef",433
2058,"TaxAccRef",258
2059,"TaxAccRef",301
2060,"TaxAccRef",433
2061,"TaxAccRef",322
2062,"TaxAccRef",433
2063,"TaxAccRef",301
2064,"TaxAccRef",301
2065,"TaxAccRef",446
2066,"TaxAccRef",447
2067,"TaxAccRef",440
2068,"TaxAccRef",438
2069,"TaxAccRef",262
2070,"TaxAccRef",449
2071,"TaxAccRef",450
2072,"TaxAccRef",453
2073,"TaxAccRef",322
2074,"TaxAccRef",175
2075,"TaxAccRef",37
2076,"TaxAccRef",19
2077,"TaxAccRef",222
2078,"TaxAccRef",222
2079,"TaxAccRef",482
2081,"TaxAccRef",483
2084,"TaxAccRef",485
2085,"TaxAccRef",483
2086,"TaxAccRef",482
2087,"TaxAccRef",382
2088,"TaxAccRef",483
2089,"TaxAccRef",483
2090,"TaxAccRef",483
2091,"TaxAccRef",483
2092,"TaxAccRef",382
2093,"TaxAccRef",482
2094,"TaxAccRef",482
2095,"TaxAccRef",382
2096,"TaxAccRef",483
2097,"TaxAccRef",482
2098,"TaxAccRef",483
2099,"TaxAccRef",482
2101,"TaxAccRef",446
2102,"TaxAccRef",382
2104,"TaxAccRef",382
2105,"TaxAccRef",430
2106,"TaxAccRef",483
2107,"TaxAccRef",483
2109,"TaxAccRef",484
2110,"TaxAccRef",482
2111,"TaxAccRef",621
2112,"TaxAccRef",621
2113,"TaxAccRef",621
2114,"TaxAccRef",621
2115,"TaxAccRef",621
2116,"TaxAccRef",621
2117,"TaxAccRef",621
2118,"TaxAccRef",621
2119,"TaxAccRef",621
2120,"TaxAccRef",621
2121,"TaxAccRef",621
2122,"TaxAccRef",122
2126,"TaxAccRef",543
2127,"TaxAccRef",343
2128,"TaxAccRef",343
2129,"TaxAccRef",343
2130,"TaxAccRef",343
2131,"TaxAccRef",343
2132,"TaxAccRef",343
2133,"TaxAccRef",343
2134,"TaxAccRef",343
2135,"TaxAccRef",343
2136,"TaxAccRef",343
2137,"TaxAccRef",343
2138,"TaxAccRef",343
2139,"TaxAccRef",343
2140,"TaxAccRef",343
2141,"TaxAccRef",343
2142,"TaxAccRef",652
2143,"TaxAccRef",652
2144,"TaxAccRef",652
2146,"TaxAccRef",3
2147,"TaxAccRef",230
2149,"TaxAccRef",670
2150,"TaxAccRef",671
2151,"TaxAccRef",669
2152,"TaxAccRef",669
2153,"TaxAccRef",669
2154,"TaxAccRef",669
2155,"TaxAccRef",96
2156,"TaxAccRef",74
2157,"TaxAccRef",181
2158,"TaxAccRef",44
2159,"TaxAccRef",133
2160,"TaxAccRef",47
2161,"TaxAccRef",42
2165,"TaxAccRef",74
2166,"TaxAccRef",176
2167,"TaxAccRef",44
2169,"TaxAccRef",230
2170,"TaxAccRef",116
2171,"TaxAccRef",159
2172,"TaxAccRef",74
2173,"TaxAccRef",164
2174,"TaxAccRef",674
2176,"TaxAccRef",122
2177,"TaxAccRef",226
2178,"TaxAccRef",680
2179,"TaxAccRef",680
2180,"TaxAccRef",680
2181,"TaxAccRef",680
2182,"TaxAccRef",680
2183,"TaxAccRef",458
2186,"TaxAccRef",960
2187,"TaxAccRef",682
2188,"TaxAccRef",25
2189,"TaxAccRef",674
2190,"TaxAccRef",683
2192,"TaxAccRef",130
2193,"TaxAccRef",3
2194,"TaxAccRef",694
2195,"TaxAccRef",695
2196,"TaxAccRef",668
2197,"TaxAccRef",668
2198,"TaxAccRef",668
2199,"TaxAccRef",668
2201,"TaxAccRef",425
2202,"TaxAccRef",409
2203,"TaxAccRef",409
2205,"TaxAccRef",409
2206,"TaxAccRef",407
2207,"TaxAccRef",408
2208,"TaxAccRef",409
2209,"TaxAccRef",696
2210,"TaxAccRef",302
2211,"TaxAccRef",409
2212,"TaxAccRef",409
2213,"TaxAccRef",409
2214,"TaxAccRef",409
2215,"TaxAccRef",409
2216,"TaxAccRef",94
2217,"TaxAccRef",409
2218,"TaxAccRef",94
2219,"TaxAccRef",409
2220,"TaxAccRef",409
2221,"TaxAccRef",409
2222,"TaxAccRef",409
2223,"TaxAccRef",409
2224,"TaxAccRef",409
2225,"TaxAccRef",409
2226,"TaxAccRef",409
2227,"TaxAccRef",409
2228,"TaxAccRef",409
2229,"TaxAccRef",409
2230,"TaxAccRef",698
2231,"TaxAccRef",4
2232,"TaxAccRef",4
2234,"TaxAccRef",19
2236,"TaxAccRef",304
2237,"TaxAccRef",304
2238,"TaxAccRef",304
2239,"TaxAccRef",304
2240,"TaxAccRef",304
2241,"TaxAccRef",304
2242,"TaxAccRef",304
2243,"TaxAccRef",304
2244,"TaxAccRef",304
2245,"TaxAccRef",304
2246,"TaxAccRef",304
2247,"TaxAccRef",304
2248,"TaxAccRef",304
2249,"TaxAccRef",304
2250,"TaxAccRef",304
2251,"TaxAccRef",304
2252,"TaxAccRef",304
2253,"TaxAccRef",304
2254,"TaxAccRef",304
2255,"TaxAccRef",304
2256,"TaxAccRef",304
2257,"TaxAccRef",304
2258,"TaxAccRef",699
2259,"TaxAccRef",304
2260,"TaxAccRef",304
2261,"TaxAccRef",304
2262,"TaxAccRef",304
2263,"TaxAccRef",304
2264,"TaxAccRef",304
2265,"TaxAccRef",304
2266,"TaxAccRef",304
2267,"TaxAccRef",304
2268,"TaxAccRef",304
2269,"TaxAccRef",304
2270,"TaxAccRef",304
2271,"TaxAccRef",304
2278,"TaxAccRef",304
2279,"TaxAccRef",304
2280,"TaxAccRef",304
2281,"TaxAccRef",304
2282,"TaxAccRef",304
2283,"TaxAccRef",304
2284,"TaxAccRef",304
2285,"TaxAccRef",304
2286,"TaxAccRef",304
2287,"TaxAccRef",304
2288,"TaxAccRef",304
2289,"TaxAccRef",304
2290,"TaxAccRef",304
2291,"TaxAccRef",304
2292,"TaxAccRef",304
2293,"TaxAccRef",304
2295,"TaxAccRef",304
2296,"TaxAccRef",304
2297,"TaxAccRef",304
2298,"TaxAccRef",700
2299,"TaxAccRef",704
2300,"TaxAccRef",704
2301,"TaxAccRef",704
2302,"TaxAccRef",704
2303,"TaxAccRef",704
2304,"TaxAccRef",704
2305,"TaxAccRef",704
2306,"TaxAccRef",704
2307,"TaxAccRef",704
2308,"TaxAccRef",704
2309,"TaxAccRef",704
2310,"TaxAccRef",704
2311,"TaxAccRef",704
2312,"TaxAccRef",704
2313,"TaxAccRef",704
2314,"TaxAccRef",704
2315,"TaxAccRef",704
2316,"TaxAccRef",704
2317,"TaxAccRef",709
2318,"TaxAccRef",609
2319,"TaxAccRef",609
2320,"TaxAccRef",609
2321,"TaxAccRef",609
2322,"TaxAccRef",227
2323,"TaxAccRef",32
2324,"TaxAccRef",19
2326,"TaxAccRef",19
2327,"TaxAccRef",19
2328,"TaxAccRef",4
2329,"TaxAccRef",4
2330,"TaxAccRef",4
2331,"TaxAccRef",4
2334,"TaxAccRef",101
2335,"TaxAccRef",710
2336,"TaxAccRef",710
2337,"TaxAccRef",710
2338,"TaxAccRef",710
2339,"TaxAccRef",710
2340,"TaxAccRef",710
2341,"TaxAccRef",710
2342,"TaxAccRef",710
2344,"TaxAccRef",129
2346,"TaxAccRef",716
2356,"TaxAccRef",99
2357,"TaxAccRef",115
2368,"TaxAccRef",718
2369,"TaxAccRef",191
2371,"TaxAccRef",49
2373,"TaxAccRef",30
2378,"TaxAccRef",19
2382,"TaxAccRef",19
2385,"TaxAccRef",16
2386,"TaxAccRef",19
2387,"TaxAccRef",19
2389,"TaxAccRef",32
2390,"TaxAccRef",279
2392,"TaxAccRef",99
2397,"TaxAccRef",255
2398,"TaxAccRef",443
2399,"TaxAccRef",443
2400,"TaxAccRef",443
2401,"TaxAccRef",443
2402,"TaxAccRef",443
2403,"TaxAccRef",443
2404,"TaxAccRef",443
2405,"TaxAccRef",443
2406,"TaxAccRef",443
2407,"TaxAccRef",443
2408,"TaxAccRef",443
2411,"TaxAccRef",270
2412,"TaxAccRef",270
2413,"TaxAccRef",270
2414,"TaxAccRef",270
2415,"TaxAccRef",270
2416,"TaxAccRef",270
2417,"TaxAccRef",270
2421,"TaxAccRef",270
2425,"TaxAccRef",270
2427,"TaxAccRef",270
2428,"TaxAccRef",270
2429,"TaxAccRef",270
2431,"TaxAccRef",316
2432,"TaxAccRef",270
2433,"TaxAccRef",316
2435,"TaxAccRef",316
2438,"TaxAccRef",728
2439,"TaxAccRef",728
2440,"TaxAccRef",728
2441,"TaxAccRef",364
2442,"TaxAccRef",394
2443,"TaxAccRef",364
2444,"TaxAccRef",729
2445,"TaxAccRef",348
2446,"TaxAccRef",341
2449,"TaxAccRef",323
2450,"TaxAccRef",323
2451,"TaxAccRef",323
2453,"TaxAccRef",367
2454,"TaxAccRef",367
2455,"TaxAccRef",367
2457,"TaxAccRef",730
2458,"TaxAccRef",367
2459,"TaxAccRef",730
2460,"TaxAccRef",730
2461,"TaxAccRef",367
2463,"TaxAccRef",367
2464,"TaxAccRef",367
2466,"TaxAccRef",674
2467,"TaxAccRef",364
2468,"TaxAccRef",364
2469,"TaxAccRef",364
2470,"TaxAccRef",364
2471,"TaxAccRef",394
2472,"TaxAccRef",364
2473,"TaxAccRef",394
2474,"TaxAccRef",394
2475,"TaxAccRef",394
2476,"TaxAccRef",230
2477,"TaxAccRef",394
2478,"TaxAccRef",394
2479,"TaxAccRef",364
2480,"TaxAccRef",364
2481,"TaxAccRef",738
2483,"TaxAccRef",740
2484,"TaxAccRef",367
2485,"TaxAccRef",364
2486,"TaxAccRef",394
2487,"TaxAccRef",364
2488,"TaxAccRef",742
2489,"TaxAccRef",743
2490,"TaxAccRef",745
2491,"TaxAccRef",745
2497,"TaxAccRef",757
2498,"TaxAccRef",757
2499,"TaxAccRef",758
2502,"TaxAccRef",757
2503,"TaxAccRef",757
2506,"TaxAccRef",773
2507,"TaxAccRef",773
2508,"TaxAccRef",24
2509,"TaxAccRef",355
2515,"TaxAccRef",756
2516,"TaxAccRef",756
2517,"TaxAccRef",756
2518,"TaxAccRef",756
2519,"TaxAccRef",756
2520,"TaxAccRef",756
2521,"TaxAccRef",254
2522,"TaxAccRef",253
2523,"TaxAccRef",394
2524,"TaxAccRef",394
2525,"TaxAccRef",210
2527,"TaxAccRef",276
2529,"TaxAccRef",781
2530,"TaxAccRef",782
2531,"TaxAccRef",782
2534,"TaxAccRef",3
2536,"TaxAccRef",784
2537,"TaxAccRef",301
2538,"TaxAccRef",785
2539,"TaxAccRef",786
2540,"TaxAccRef",786
2541,"TaxAccRef",786
2542,"TaxAccRef",787
2544,"TaxAccRef",346
2545,"TaxAccRef",270
2546,"TaxAccRef",349
2547,"TaxAccRef",131
2548,"TaxAccRef",350
2549,"TaxAccRef",275
2550,"TaxAccRef",132
2551,"TaxAccRef",270
2552,"TaxAccRef",351
2553,"TaxAccRef",283
2554,"TaxAccRef",139
2555,"TaxAccRef",317
2556,"TaxAccRef",132
2557,"TaxAccRef",635
2558,"TaxAccRef",349
2559,"TaxAccRef",12
2560,"TaxAccRef",145
2561,"TaxAccRef",345
2562,"TaxAccRef",347
2563,"TaxAccRef",12
2564,"TaxAccRef",134
2565,"TaxAccRef",179
2566,"TaxAccRef",137
2567,"TaxAccRef",142
2568,"TaxAccRef",12
2569,"TaxAccRef",632
2570,"TaxAccRef",275
2571,"TaxAccRef",643
2572,"TaxAccRef",644
2574,"TaxAccRef",282
2575,"TaxAccRef",12
2576,"TaxAccRef",179
2577,"TaxAccRef",179
2578,"TaxAccRef",270
2579,"TaxAccRef",273
2582,"TaxAccRef",300
2583,"TaxAccRef",334
2584,"TaxAccRef",12
2585,"TaxAccRef",228
2586,"TaxAccRef",12
2587,"TaxAccRef",636
2588,"TaxAccRef",317
2589,"TaxAccRef",12
2590,"TaxAccRef",637
2591,"TaxAccRef",270
2592,"TaxAccRef",797
2593,"TaxAccRef",797
2594,"TaxAccRef",797
2595,"TaxAccRef",798
2596,"TaxAccRef",221
2598,"TaxAccRef",132
2599,"TaxAccRef",803
2601,"TaxAccRef",222
2602,"TaxAccRef",250
2603,"TaxAccRef",26
2604,"TaxAccRef",394
2607,"TaxAccRef",183
2609,"TaxAccRef",818
2610,"TaxAccRef",785
2611,"TaxAccRef",822
2612,"TaxAccRef",823
2615,"TaxAccRef",826
2616,"TaxAccRef",826
2617,"TaxAccRef",827
2618,"TaxAccRef",827
2619,"TaxAccRef",827
2620,"TaxAccRef",828
2621,"TaxAccRef",827
2622,"TaxAccRef",827
2623,"TaxAccRef",829
2624,"TaxAccRef",830
2625,"TaxAccRef",824
2626,"TaxAccRef",831
2627,"TaxAccRef",833
2628,"TaxAccRef",833
2629,"TaxAccRef",835
2630,"TaxAccRef",25
2631,"TaxAccRef",108
2632,"TaxAccRef",833
2633,"TaxAccRef",25
2634,"TaxAccRef",25
2635,"TaxAccRef",833
2636,"TaxAccRef",108
2637,"TaxAccRef",25
2638,"TaxAccRef",107
2639,"TaxAccRef",837
2640,"TaxAccRef",25
2641,"TaxAccRef",25
2642,"TaxAccRef",833
2643,"TaxAccRef",839
2644,"TaxAccRef",95
2645,"TaxAccRef",25
2646,"TaxAccRef",108
2647,"TaxAccRef",25
2648,"TaxAccRef",108
2649,"TaxAccRef",111
2650,"TaxAccRef",837
2651,"TaxAccRef",840
2652,"TaxAccRef",833
2653,"TaxAccRef",25
2654,"TaxAccRef",841
2655,"TaxAccRef",837
2656,"TaxAccRef",25
2657,"TaxAccRef",847
2658,"TaxAccRef",108
2659,"TaxAccRef",833
2660,"TaxAccRef",25
2661,"TaxAccRef",25
2662,"TaxAccRef",839
2663,"TaxAccRef",833
2664,"TaxAccRef",853
2666,"TaxAccRef",230
2667,"TaxAccRef",25
2668,"TaxAccRef",854
2669,"TaxAccRef",108
2670,"TaxAccRef",853
2671,"TaxAccRef",844
2672,"TaxAccRef",844
2673,"TaxAccRef",842
2674,"TaxAccRef",846
2675,"TaxAccRef",846
2676,"TaxAccRef",866
2678,"TaxAccRef",871
2679,"TaxAccRef",674
2680,"TaxAccRef",674
2681,"TaxAccRef",873
2682,"TaxAccRef",270
2683,"TaxAccRef",674
2684,"TaxAccRef",301
2685,"TaxAccRef",285
2686,"TaxAccRef",277
2687,"TaxAccRef",270
2688,"TaxAccRef",638
2689,"TaxAccRef",681
2691,"TaxAccRef",638
2692,"TaxAccRef",638
2693,"TaxAccRef",25
2694,"TaxAccRef",895
2695,"TaxAccRef",895
2696,"TaxAccRef",895
2697,"TaxAccRef",895
2698,"TaxAccRef",895
2699,"TaxAccRef",895
2700,"TaxAccRef",895
2701,"TaxAccRef",306
2702,"TaxAccRef",306
2703,"TaxAccRef",306
2704,"TaxAccRef",365
2705,"TaxAccRef",3
2706,"TaxAccRef",3
2707,"TaxAccRef",3
2708,"TaxAccRef",3
2710,"TaxAccRef",3
2711,"TaxAccRef",3
2712,"TaxAccRef",3
2713,"TaxAccRef",3
2714,"TaxAccRef",3
2715,"TaxAccRef",3
2716,"TaxAccRef",3
2717,"TaxAccRef",76
2718,"TaxAccRef",3
2719,"TaxAccRef",3
2720,"TaxAccRef",3
2721,"TaxAccRef",3
2722,"TaxAccRef",3
2723,"TaxAccRef",3
2724,"TaxAccRef",3
2725,"TaxAccRef",3
2726,"TaxAccRef",3
2727,"TaxAccRef",3
2728,"TaxAccRef",730
2729,"TaxAccRef",730
2730,"TaxAccRef",730
2731,"TaxAccRef",730
2732,"TaxAccRef",730
2733,"TaxAccRef",211
2734,"TaxAccRef",730
2735,"TaxAccRef",730
2736,"TaxAccRef",730
2737,"TaxAccRef",730
2739,"TaxAccRef",730
2740,"TaxAccRef",185
2741,"TaxAccRef",201
2745,"TaxAccRef",87
2746,"TaxAccRef",206
2747,"TaxAccRef",44
2748,"TaxAccRef",730
2749,"TaxAccRef",730
2750,"TaxAccRef",730
2751,"TaxAccRef",730
2752,"TaxAccRef",79
2753,"TaxAccRef",365
2754,"TaxAccRef",365
2755,"TaxAccRef",365
2756,"TaxAccRef",365
2757,"TaxAccRef",77
2758,"TaxAccRef",365
2759,"TaxAccRef",365
2760,"TaxAccRef",365
2761,"TaxAccRef",365
2762,"TaxAccRef",365
2763,"TaxAccRef",365
