"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
1399,"8","TDWG Level 4 code","native"
1400,"2","TDWG Level 4 code","native"
1401,"4","TDWG Level 4 code","native"
1402,"8","TDWG Level 4 code","native"
1403,"8","TDWG Level 4 code","native"
1404,"8","TDWG Level 4 code","native"
1405,"2","TDWG Level 4 code","native"
1406,"8","TDWG Level 4 code","native"
1407,"8","TDWG Level 4 code","native"
1408,"8","TDWG Level 4 code","native"
1409,"8","TDWG Level 4 code","native"
1410,"4","TDWG Level 4 code","native"
1412,"3","TDWG Level 4 code","native"
1413,"4","TDWG Level 4 code","native"
1414,"8","TDWG Level 4 code","native"
1415,"8","TDWG Level 4 code","native"
1416,"8","TDWG Level 4 code","native"
1417,"4","TDWG Level 4 code","native"
1419,"7","TDWG Level 4 code","native"
1419,"8","TDWG Level 4 code","native"
1420,"8","TDWG Level 4 code","native"
1421,"8","TDWG Level 4 code","native"
1422,"8","TDWG Level 4 code","native"
1423,"8","TDWG Level 4 code","native"
1424,"4","TDWG Level 4 code","native"
1425,"8","TDWG Level 4 code","native"
1426,"8","TDWG Level 4 code","native"
1427,"8","TDWG Level 4 code","native"
1429,"8","TDWG Level 4 code","native"
1430,"4","TDWG Level 4 code","native"
1431,"8","TDWG Level 4 code","native"
1432,"8","TDWG Level 4 code","native"
1433,"8","TDWG Level 4 code","native"
1434,"8","TDWG Level 4 code","native"
1435,"8","TDWG Level 4 code","native"
1436,"8","TDWG Level 4 code","native"
1437,"8","TDWG Level 4 code","native"
1438,"7","TDWG Level 4 code","native"
1439,"8","TDWG Level 4 code","native"
1441,"7","TDWG Level 4 code","native"
1441,"8","TDWG Level 4 code","native"
1442,"2","TDWG Level 4 code","native"
1443,"8","TDWG Level 4 code","native"
1445,"2","TDWG Level 4 code","native"
1446,"2","TDWG Level 4 code","native"
1447,"2","TDWG Level 4 code","native"
1448,"8","TDWG Level 4 code","native"
1449,"4","TDWG Level 4 code","native"
1450,"4","TDWG Level 4 code","native"
1451,"8","TDWG Level 4 code","native"
1452,"4","TDWG Level 4 code","native"
1453,"8","TDWG Level 4 code","native"
1454,"3","TDWG Level 4 code","native"
1454,"4","TDWG Level 4 code","native"
1455,"2","TDWG Level 4 code","native"
1456,"8","TDWG Level 4 code","native"
1457,"4","TDWG Level 4 code","native"
1458,"2","TDWG Level 4 code","native"
1459,"6","TDWG Level 4 code","native"
1460,"8","TDWG Level 4 code","native"
1461,"8","TDWG Level 4 code","native"
1462,"4","TDWG Level 4 code","native"
1463,"2","TDWG Level 4 code","native"
1465,"2","TDWG Level 4 code","native"
1466,"4","TDWG Level 4 code","native"
1467,"4","TDWG Level 4 code","native"
1468,"4","TDWG Level 4 code","native"
1469,"8","TDWG Level 4 code","native"
1470,"4","TDWG Level 4 code","native"
1471,"4","TDWG Level 4 code","native"
1472,"8","TDWG Level 4 code","native"
1473,"4","TDWG Level 4 code","native"
1474,"8","TDWG Level 4 code","native"
1475,"8","TDWG Level 4 code","native"
1476,"8","TDWG Level 4 code","native"
1477,"5","TDWG Level 4 code","native"
1479,"8","TDWG Level 4 code","native"
1480,"8","TDWG Level 4 code","native"
1482,"6","TDWG Level 4 code","native"
1483,"6","TDWG Level 4 code","native"
1484,"8","TDWG Level 4 code","native"
1485,"8","TDWG Level 4 code","native"
1486,"7","TDWG Level 4 code","native"
1486,"8","TDWG Level 4 code","native"
1487,"8","TDWG Level 4 code","native"
1488,"2","TDWG Level 4 code","native"
1489,"8","TDWG Level 4 code","native"
1490,"8","TDWG Level 4 code","native"
1491,"8","TDWG Level 4 code","native"
1492,"8","TDWG Level 4 code","native"
1493,"5","TDWG Level 4 code","native"
1494,"4","TDWG Level 4 code","native"
1495,"8","TDWG Level 4 code","native"
1496,"4","TDWG Level 4 code","native"
1497,"7","TDWG Level 4 code","native"
1497,"8","TDWG Level 4 code","native"
1498,"4","TDWG Level 4 code","native"
1499,"8","TDWG Level 4 code","native"
1500,"4","TDWG Level 4 code","native"
1501,"4","TDWG Level 4 code","native"
1504,"4","TDWG Level 4 code","native"
1505,"8","TDWG Level 4 code","native"
1506,"4","TDWG Level 4 code","native"
1507,"8","TDWG Level 4 code","native"
1508,"2","TDWG Level 4 code","native"
1509,"8","TDWG Level 4 code","native"
1510,"4","TDWG Level 4 code","native"
1511,"2","TDWG Level 4 code","native"
1512,"8","TDWG Level 4 code","native"
1514,"4","TDWG Level 4 code","native"
1515,"4","TDWG Level 4 code","native"
1516,"4","TDWG Level 4 code","native"
1517,"8","TDWG Level 4 code","native"
1518,"2","TDWG Level 4 code","native"
1519,"4","TDWG Level 4 code","native"
1520,"4","TDWG Level 4 code","native"
1521,"2","TDWG Level 4 code","native"
1522,"5","TDWG Level 4 code","native"
1523,"2","TDWG Level 4 code","native"
1524,"8","TDWG Level 4 code","native"
1525,"2","TDWG Level 4 code","native"
1526,"7","TDWG Level 4 code","native"
1526,"8","TDWG Level 4 code","native"
1527,"2","TDWG Level 4 code","native"
1528,"8","TDWG Level 4 code","native"
1529,"4","TDWG Level 4 code","native"
1529,"6","TDWG Level 4 code","native"
1530,"4","TDWG Level 4 code","native"
1531,"4","TDWG Level 4 code","native"
1532,"2","TDWG Level 4 code","native"
1533,"4","TDWG Level 4 code","native"
1534,"2","TDWG Level 4 code","native"
1535,"4","TDWG Level 4 code","native"
1536,"4","TDWG Level 4 code","native"
1538,"2","TDWG Level 4 code","native"
1539,"2","TDWG Level 4 code","native"
1540,"4","TDWG Level 4 code","native"
1541,"4","TDWG Level 4 code","native"
1542,"4","TDWG Level 4 code","native"
1542,"6","TDWG Level 4 code","native"
1542,"5","TDWG Level 4 code","native"
1543,"8","TDWG Level 4 code","native"
1544,"2","TDWG Level 4 code","native"
1545,"4","TDWG Level 4 code","native"
1546,"4","TDWG Level 4 code","native"
1547,"4","TDWG Level 4 code","native"
1548,"8","TDWG Level 4 code","native"
1549,"4","TDWG Level 4 code","native"
1550,"4","TDWG Level 4 code","native"
1551,"4","TDWG Level 4 code","native"
1552,"8","TDWG Level 4 code","native"
1553,"2","TDWG Level 4 code","native"
1554,"4","TDWG Level 4 code","native"
1555,"3","TDWG Level 4 code","native"
1556,"4","TDWG Level 4 code","native"
1557,"8","TDWG Level 4 code","native"
1558,"4","TDWG Level 4 code","native"
1559,"4","TDWG Level 4 code","native"
1560,"8","TDWG Level 4 code","native"
1561,"4","TDWG Level 4 code","native"
1562,"4","TDWG Level 4 code","native"
1563,"6","TDWG Level 4 code","native"
1564,"2","TDWG Level 4 code","native"
1565,"5","TDWG Level 4 code","native"
1566,"4","TDWG Level 4 code","native"
1567,"2","TDWG Level 4 code","native"
1568,"4","TDWG Level 4 code","native"
1569,"4","TDWG Level 4 code","native"
1570,"7","TDWG Level 4 code","native"
1571,"8","TDWG Level 4 code","native"
1572,"4","TDWG Level 4 code","native"
1573,"2","TDWG Level 4 code","native"
1574,"2","TDWG Level 4 code","native"
1575,"4","TDWG Level 4 code","native"
1576,"4","TDWG Level 4 code","native"
1576,"6","TDWG Level 4 code","native"
1576,"5","TDWG Level 4 code","native"
1577,"4","TDWG Level 4 code","native"
1579,"2","TDWG Level 4 code","native"
1580,"2","TDWG Level 4 code","native"
1581,"2","TDWG Level 4 code","native"
1582,"4","TDWG Level 4 code","native"
1583,"4","TDWG Level 4 code","native"
1585,"8","TDWG Level 4 code","native"
1587,"4","TDWG Level 4 code","native"
1588,"4","TDWG Level 4 code","native"
1589,"8","TDWG Level 4 code","native"
1590,"8","TDWG Level 4 code","native"
1591,"8","TDWG Level 4 code","native"
1592,"8","TDWG Level 4 code","native"
1593,"7","TDWG Level 4 code","native"
1593,"8","TDWG Level 4 code","native"
1594,"8","TDWG Level 4 code","native"
1595,"8","TDWG Level 4 code","native"
1596,"4","TDWG Level 4 code","native"
1597,"4","TDWG Level 4 code","native"
1600,"8","TDWG Level 4 code","native"
1601,"2","TDWG Level 4 code","native"
1602,"2","TDWG Level 4 code","native"
1603,"4","TDWG Level 4 code","native"
1604,"2","TDWG Level 4 code","native"
1605,"2","TDWG Level 4 code","native"
1607,"4","TDWG Level 4 code","native"
1608,"2","TDWG Level 4 code","native"
1609,"8","TDWG Level 4 code","native"
1610,"4","TDWG Level 4 code","native"
1612,"8","TDWG Level 4 code","native"
1613,"4","TDWG Level 4 code","native"
1614,"7","TDWG Level 4 code","native"
1614,"8","TDWG Level 4 code","native"
1615,"8","TDWG Level 4 code","native"
1616,"4","TDWG Level 4 code","native"
1617,"2","TDWG Level 4 code","native"
1618,"2","TDWG Level 4 code","native"
1619,"2","TDWG Level 4 code","native"
1620,"3","TDWG Level 4 code","native"
1620,"4","TDWG Level 4 code","native"
1621,"8","TDWG Level 4 code","native"
1622,"8","TDWG Level 4 code","native"
1623,"2","TDWG Level 4 code","native"
1624,"4","TDWG Level 4 code","native"
1624,"5","TDWG Level 4 code","native"
1625,"2","TDWG Level 4 code","native"
1626,"3","TDWG Level 4 code","native"
1627,"6","TDWG Level 4 code","native"
1628,"6","TDWG Level 4 code","native"
1629,"6","TDWG Level 4 code","native"
1630,"4","TDWG Level 4 code","native"
1630,"6","TDWG Level 4 code","native"
1631,"4","TDWG Level 4 code","native"
1633,"4","TDWG Level 4 code","native"
1634,"4","TDWG Level 4 code","native"
1635,"4","TDWG Level 4 code","native"
1637,"2","TDWG Level 4 code","native"
1638,"4","TDWG Level 4 code","native"
1639,"4","TDWG Level 4 code","native"
1640,"7","TDWG Level 4 code","native"
1640,"8","TDWG Level 4 code","native"
1641,"4","TDWG Level 4 code","native"
1642,"2","TDWG Level 4 code","native"
1643,"4","TDWG Level 4 code","native"
1643,"5","TDWG Level 4 code","native"
1645,"4","TDWG Level 4 code","native"
1646,"4","TDWG Level 4 code","native"
1647,"4","TDWG Level 4 code","native"
1649,"3","TDWG Level 4 code","native"
1650,"4","TDWG Level 4 code","native"
1651,"4","TDWG Level 4 code","native"
1652,"5","TDWG Level 4 code","native"
1653,"4","TDWG Level 4 code","native"
1654,"4","TDWG Level 4 code","native"
1655,"4","TDWG Level 4 code","native"
1656,"2","TDWG Level 4 code","native"
1658,"5","TDWG Level 4 code","native"
1659,"2","TDWG Level 4 code","native"
1660,"4","TDWG Level 4 code","native"
1661,"2","TDWG Level 4 code","native"
1663,"4","TDWG Level 4 code","native"
1664,"4","TDWG Level 4 code","native"
1665,"2","TDWG Level 4 code","native"
1666,"4","TDWG Level 4 code","native"
1667,"2","TDWG Level 4 code","native"
1668,"2","TDWG Level 4 code","native"
1669,"4","TDWG Level 4 code","native"
1670,"2","TDWG Level 4 code","native"
1672,"4","TDWG Level 4 code","native"
1673,"4","TDWG Level 4 code","native"
1675,"8","TDWG Level 4 code","native"
1676,"4","TDWG Level 4 code","native"
1679,"4","TDWG Level 4 code","native"
1681,"4","TDWG Level 4 code","native"
1683,"4","TDWG Level 4 code","native"
1684,"8","TDWG Level 4 code","native"
1685,"4","TDWG Level 4 code","native"
1686,"4","TDWG Level 4 code","native"
1687,"4","TDWG Level 4 code","native"
1688,"3","TDWG Level 4 code","native"
1688,"4","TDWG Level 4 code","native"
1691,"4","TDWG Level 4 code","native"
1693,"8","TDWG Level 4 code","native"
1694,"4","TDWG Level 4 code","native"
1695,"8","TDWG Level 4 code","native"
1697,"4","TDWG Level 4 code","native"
1698,"3","TDWG Level 4 code","native"
1699,"4","TDWG Level 4 code","native"
1700,"3","TDWG Level 4 code","native"
1701,"2","TDWG Level 4 code","native"
1702,"4","TDWG Level 4 code","native"
1704,"4","TDWG Level 4 code","native"
1705,"4","TDWG Level 4 code","native"
1706,"8","TDWG Level 4 code","native"
1707,"4","TDWG Level 4 code","native"
1708,"4","TDWG Level 4 code","native"
1709,"4","TDWG Level 4 code","native"
1710,"2","TDWG Level 4 code","native"
1711,"5","TDWG Level 4 code","native"
1712,"2","TDWG Level 4 code","native"
1713,"8","TDWG Level 4 code","native"
1714,"7","TDWG Level 4 code","native"
1715,"4","TDWG Level 4 code","native"
1717,"4","TDWG Level 4 code","native"
1718,"4","TDWG Level 4 code","native"
1719,"4","TDWG Level 4 code","native"
1720,"4","TDWG Level 4 code","native"
1721,"3","TDWG Level 4 code","native"
1722,"2","TDWG Level 4 code","native"
1723,"3","TDWG Level 4 code","native"
1724,"8","TDWG Level 4 code","native"
1725,"8","TDWG Level 4 code","native"
1726,"8","TDWG Level 4 code","native"
1727,"3","TDWG Level 4 code","native"
1728,"4","TDWG Level 4 code","native"
1729,"4","TDWG Level 4 code","native"
1730,"4","TDWG Level 4 code","native"
1731,"4","TDWG Level 4 code","native"
1732,"2","TDWG Level 4 code","native"
1733,"4","TDWG Level 4 code","native"
1734,"7","TDWG Level 4 code","native"
1735,"6","TDWG Level 4 code","native"
1736,"4","TDWG Level 4 code","native"
1737,"4","TDWG Level 4 code","native"
1738,"7","TDWG Level 4 code","native"
1739,"3","TDWG Level 4 code","native"
1740,"4","TDWG Level 4 code","native"
1741,"4","TDWG Level 4 code","native"
1742,"8","TDWG Level 4 code","native"
1743,"4","TDWG Level 4 code","native"
1744,"2","TDWG Level 4 code","native"
1745,"4","TDWG Level 4 code","native"
1745,"5","TDWG Level 4 code","native"
1746,"2","TDWG Level 4 code","native"
1747,"2","TDWG Level 4 code","native"
1748,"6","TDWG Level 4 code","native"
1749,"3","TDWG Level 4 code","native"
1749,"4","TDWG Level 4 code","native"
1750,"8","TDWG Level 4 code","native"
1751,"7","TDWG Level 4 code","native"
1752,"4","TDWG Level 4 code","native"
1755,"8","TDWG Level 4 code","native"
1757,"4","TDWG Level 4 code","native"
1759,"4","TDWG Level 4 code","native"
1760,"5","TDWG Level 4 code","native"
1761,"4","TDWG Level 4 code","native"
1763,"8","TDWG Level 4 code","native"
1764,"8","TDWG Level 4 code","native"
1765,"4","TDWG Level 4 code","native"
1767,"4","TDWG Level 4 code","native"
1768,"4","TDWG Level 4 code","native"
1769,"3","TDWG Level 4 code","native"
1770,"8","TDWG Level 4 code","native"
1771,"2","TDWG Level 4 code","native"
1772,"8","TDWG Level 4 code","native"
1773,"8","TDWG Level 4 code","native"
1775,"2","TDWG Level 4 code","native"
1776,"2","TDWG Level 4 code","native"
1777,"2","TDWG Level 4 code","native"
1778,"7","TDWG Level 4 code","native"
1778,"8","TDWG Level 4 code","native"
1779,"2","TDWG Level 4 code","native"
1780,"4","TDWG Level 4 code","native"
1782,"4","TDWG Level 4 code","native"
1783,"4","TDWG Level 4 code","native"
1784,"4","TDWG Level 4 code","native"
1785,"8","TDWG Level 4 code","native"
1786,"4","TDWG Level 4 code","native"
1787,"8","TDWG Level 4 code","native"
1788,"7","TDWG Level 4 code","native"
1788,"8","TDWG Level 4 code","native"
1789,"4","TDWG Level 4 code","native"
1790,"8","TDWG Level 4 code","native"
1791,"8","TDWG Level 4 code","native"
1792,"5","TDWG Level 4 code","native"
1793,"7","TDWG Level 4 code","native"
1793,"8","TDWG Level 4 code","native"
1794,"8","TDWG Level 4 code","native"
1795,"4","TDWG Level 4 code","native"
1796,"8","TDWG Level 4 code","native"
1797,"2","TDWG Level 4 code","native"
1800,"2","TDWG Level 4 code","native"
1801,"3","TDWG Level 4 code","native"
1801,"4","TDWG Level 4 code","native"
1802,"8","TDWG Level 4 code","native"
1803,"7","TDWG Level 4 code","native"
1803,"8","TDWG Level 4 code","native"
1804,"4","TDWG Level 4 code","native"
1805,"8","TDWG Level 4 code","native"
1806,"3","TDWG Level 4 code","native"
1806,"4","TDWG Level 4 code","native"
1807,"8","TDWG Level 4 code","native"
1808,"2","TDWG Level 4 code","native"
1809,"4","TDWG Level 4 code","native"
1810,"4","TDWG Level 4 code","native"
1811,"8","TDWG Level 4 code","native"
1812,"4","TDWG Level 4 code","native"
1813,"4","TDWG Level 4 code","native"
1814,"4","TDWG Level 4 code","native"
1815,"8","TDWG Level 4 code","native"
1816,"8","TDWG Level 4 code","native"
1817,"4","TDWG Level 4 code","native"
1818,"4","TDWG Level 4 code","native"
1819,"4","TDWG Level 4 code","native"
1820,"4","TDWG Level 4 code","native"
1821,"8","TDWG Level 4 code","native"
1822,"2","TDWG Level 4 code","native"
1823,"8","TDWG Level 4 code","native"
1825,"4","TDWG Level 4 code","native"
1825,"5","TDWG Level 4 code","native"
1826,"8","TDWG Level 4 code","native"
1827,"4","TDWG Level 4 code","native"
1828,"2","TDWG Level 4 code","native"
1829,"2","TDWG Level 4 code","native"
1830,"2","TDWG Level 4 code","native"
1831,"2","TDWG Level 4 code","native"
1832,"4","TDWG Level 4 code","native"
1833,"4","TDWG Level 4 code","native"
1835,"8","TDWG Level 4 code","native"
1836,"4","TDWG Level 4 code","native"
1837,"2","TDWG Level 4 code","native"
1838,"4","TDWG Level 4 code","native"
1839,"4","TDWG Level 4 code","native"
1840,"3","TDWG Level 4 code","native"
1841,"4","TDWG Level 4 code","native"
1842,"2","TDWG Level 4 code","native"
1843,"4","TDWG Level 4 code","native"
1844,"4","TDWG Level 4 code","native"
1845,"4","TDWG Level 4 code","native"
1846,"2","TDWG Level 4 code","native"
1847,"2","TDWG Level 4 code","native"
1848,"8","TDWG Level 4 code","native"
1849,"8","TDWG Level 4 code","native"
1850,"2","TDWG Level 4 code","native"
1851,"2","TDWG Level 4 code","native"
1852,"3","TDWG Level 4 code","native"
1853,"8","TDWG Level 4 code","native"
1854,"4","TDWG Level 4 code","native"
1855,"4","TDWG Level 4 code","native"
1856,"8","TDWG Level 4 code","native"
1858,"2","TDWG Level 4 code","native"
1860,"2","TDWG Level 4 code","native"
1861,"2","TDWG Level 4 code","native"
1862,"2","TDWG Level 4 code","native"
1863,"8","TDWG Level 4 code","native"
1865,"8","TDWG Level 4 code","native"
1866,"8","TDWG Level 4 code","native"
1867,"8","TDWG Level 4 code","native"
1869,"4","TDWG Level 4 code","native"
1870,"4","TDWG Level 4 code","native"
1872,"4","TDWG Level 4 code","native"
1874,"2","TDWG Level 4 code","native"
1875,"4","TDWG Level 4 code","native"
1876,"2","TDWG Level 4 code","native"
1877,"2","TDWG Level 4 code","native"
1878,"7","TDWG Level 4 code","native"
1878,"8","TDWG Level 4 code","native"
1879,"7","TDWG Level 4 code","native"
1879,"8","TDWG Level 4 code","native"
1880,"8","TDWG Level 4 code","native"
1880,"7","TDWG Level 4 code","native"
1881,"8","TDWG Level 4 code","native"
1881,"7","TDWG Level 4 code","native"
1882,"8","TDWG Level 4 code","native"
1882,"7","TDWG Level 4 code","native"
1883,"8","TDWG Level 4 code","native"
1884,"3","TDWG Level 4 code","native"
1885,"8","TDWG Level 4 code","native"
1886,"2","TDWG Level 4 code","native"
1887,"4","TDWG Level 4 code","native"
1888,"7","TDWG Level 4 code","native"
1889,"2","TDWG Level 4 code","native"
1890,"7","TDWG Level 4 code","native"
1891,"4","TDWG Level 4 code","native"
1892,"2","TDWG Level 4 code","native"
1893,"2","TDWG Level 4 code","native"
1894,"4","TDWG Level 4 code","native"
1896,"4","TDWG Level 4 code","native"
1897,"5","TDWG Level 4 code","native"
1898,"4","TDWG Level 4 code","native"
1899,"8","TDWG Level 4 code","native"
1900,"3","TDWG Level 4 code","native"
1900,"4","TDWG Level 4 code","native"
1901,"4","TDWG Level 4 code","native"
1902,"2","TDWG Level 4 code","native"
1903,"3","TDWG Level 4 code","native"
1903,"4","TDWG Level 4 code","native"
1903,"5","TDWG Level 4 code","native"
1904,"4","TDWG Level 4 code","native"
1905,"4","TDWG Level 4 code","native"
1906,"4","TDWG Level 4 code","native"
1907,"4","TDWG Level 4 code","native"
1908,"8","TDWG Level 4 code","native"
1909,"4","TDWG Level 4 code","native"
1910,"8","TDWG Level 4 code","native"
1911,"8","TDWG Level 4 code","native"
1912,"4","TDWG Level 4 code","native"
1913,"4","TDWG Level 4 code","native"
1914,"2","TDWG Level 4 code","native"
1915,"4","TDWG Level 4 code","native"
1915,"5","TDWG Level 4 code","native"
1916,"4","TDWG Level 4 code","native"
1917,"2","TDWG Level 4 code","native"
1918,"2","TDWG Level 4 code","native"
1919,"4","TDWG Level 4 code","native"
1920,"2","TDWG Level 4 code","native"
1921,"4","TDWG Level 4 code","native"
1922,"2","TDWG Level 4 code","native"
1923,"4","TDWG Level 4 code","native"
1925,"8","TDWG Level 4 code","native"
1926,"8","TDWG Level 4 code","native"
1927,"4","TDWG Level 4 code","native"
1928,"8","TDWG Level 4 code","native"
1928,"7","TDWG Level 4 code","native"
1929,"4","TDWG Level 4 code","native"
1930,"2","TDWG Level 4 code","native"
1931,"4","TDWG Level 4 code","native"
1932,"2","TDWG Level 4 code","native"
1933,"8","TDWG Level 4 code","native"
1934,"2","TDWG Level 4 code","native"
1935,"4","TDWG Level 4 code","native"
1936,"2","TDWG Level 4 code","native"
1938,"4","TDWG Level 4 code","native"
1939,"8","TDWG Level 4 code","native"
1940,"4","TDWG Level 4 code","native"
1941,"2","TDWG Level 4 code","native"
1942,"2","TDWG Level 4 code","native"
1943,"4","TDWG Level 4 code","native"
1944,"2","TDWG Level 4 code","native"
1945,"4","TDWG Level 4 code","native"
1945,"5","TDWG Level 4 code","native"
1946,"8","TDWG Level 4 code","native"
1947,"4","TDWG Level 4 code","native"
1948,"8","TDWG Level 4 code","native"
1949,"8","TDWG Level 4 code","native"
1950,"2","TDWG Level 4 code","native"
1952,"8","TDWG Level 4 code","native"
1953,"2","TDWG Level 4 code","native"
1954,"4","TDWG Level 4 code","native"
1955,"6","TDWG Level 4 code","native"
1956,"2","TDWG Level 4 code","native"
1957,"2","TDWG Level 4 code","native"
1960,"2","TDWG Level 4 code","native"
1961,"4","TDWG Level 4 code","native"
1962,"4","TDWG Level 4 code","native"
1963,"8","TDWG Level 4 code","native"
1964,"8","TDWG Level 4 code","native"
1965,"2","TDWG Level 4 code","native"
1966,"8","TDWG Level 4 code","native"
1967,"4","TDWG Level 4 code","native"
1968,"4","TDWG Level 4 code","native"
1969,"8","TDWG Level 4 code","native"
1970,"4","TDWG Level 4 code","native"
1971,"4","TDWG Level 4 code","native"
1972,"8","TDWG Level 4 code","native"
1973,"6","TDWG Level 4 code","native"
1974,"4","TDWG Level 4 code","native"
1975,"4","TDWG Level 4 code","native"
1975,"5","TDWG Level 4 code","native"
1977,"4","TDWG Level 4 code","native"
1978,"8","TDWG Level 4 code","native"
1979,"3","TDWG Level 4 code","native"
1979,"4","TDWG Level 4 code","native"
1982,"4","TDWG Level 4 code","native"
1983,"8","TDWG Level 4 code","native"
1984,"8","TDWG Level 4 code","native"
1985,"8","TDWG Level 4 code","native"
1986,"8","TDWG Level 4 code","native"
1987,"8","TDWG Level 4 code","native"
1989,"8","TDWG Level 4 code","native"
1990,"8","TDWG Level 4 code","native"
1991,"5","TDWG Level 4 code","native"
1993,"2","TDWG Level 4 code","native"
1994,"2","TDWG Level 4 code","native"
1995,"7","TDWG Level 4 code","native"
1996,"4","TDWG Level 4 code","native"
1997,"4","TDWG Level 4 code","native"
1997,"5","TDWG Level 4 code","native"
1998,"3","TDWG Level 4 code","native"
1999,"4","TDWG Level 4 code","native"
2000,"4","TDWG Level 4 code","native"
2001,"4","TDWG Level 4 code","native"
2001,"5","TDWG Level 4 code","native"
2002,"2","TDWG Level 4 code","native"
2003,"2","TDWG Level 4 code","native"
2004,"2","TDWG Level 4 code","native"
2005,"2","TDWG Level 4 code","native"
2006,"8","TDWG Level 4 code","native"
2007,"2","TDWG Level 4 code","native"
2008,"2","TDWG Level 4 code","native"
2009,"8","TDWG Level 4 code","native"
2010,"2","TDWG Level 4 code","native"
2011,"2","TDWG Level 4 code","native"
2012,"4","TDWG Level 4 code","native"
2013,"2","TDWG Level 4 code","native"
2015,"4","TDWG Level 4 code","native"
2016,"4","TDWG Level 4 code","native"
2017,"2","TDWG Level 4 code","native"
2018,"2","TDWG Level 4 code","native"
2019,"4","TDWG Level 4 code","native"
2020,"8","TDWG Level 4 code","native"
2021,"8","TDWG Level 4 code","native"
2022,"4","TDWG Level 4 code","native"
2023,"4","TDWG Level 4 code","native"
2024,"4","TDWG Level 4 code","native"
2025,"8","TDWG Level 4 code","native"
2026,"4","TDWG Level 4 code","native"
2027,"8","TDWG Level 4 code","native"
2028,"4","TDWG Level 4 code","native"
2029,"4","TDWG Level 4 code","native"
2030,"8","TDWG Level 4 code","native"
2030,"7","TDWG Level 4 code","native"
2031,"2","TDWG Level 4 code","native"
2032,"4","TDWG Level 4 code","native"
2033,"4","TDWG Level 4 code","native"
2034,"4","TDWG Level 4 code","native"
2035,"4","TDWG Level 4 code","native"
2036,"4","TDWG Level 4 code","native"
2037,"4","TDWG Level 4 code","native"
2038,"4","TDWG Level 4 code","native"
2040,"2","TDWG Level 4 code","native"
2041,"5","TDWG Level 4 code","native"
2042,"4","TDWG Level 4 code","native"
2043,"4","TDWG Level 4 code","native"
2044,"4","TDWG Level 4 code","native"
2045,"4","TDWG Level 4 code","native"
2046,"8","TDWG Level 4 code","native"
2047,"4","TDWG Level 4 code","native"
2048,"2","TDWG Level 4 code","native"
2049,"4","TDWG Level 4 code","native"
2050,"8","TDWG Level 4 code","native"
2050,"7","TDWG Level 4 code","native"
2052,"4","TDWG Level 4 code","native"
2053,"4","TDWG Level 4 code","native"
2054,"2","TDWG Level 4 code","native"
2056,"3","TDWG Level 4 code","native"
2056,"4","TDWG Level 4 code","native"
2057,"2","TDWG Level 4 code","native"
2058,"4","TDWG Level 4 code","native"
2059,"8","TDWG Level 4 code","native"
2060,"8","TDWG Level 4 code","native"
2061,"4","TDWG Level 4 code","native"
2062,"8","TDWG Level 4 code","native"
2063,"6","TDWG Level 4 code","native"
2064,"2","TDWG Level 4 code","native"
2065,"4","TDWG Level 4 code","native"
2066,"8","TDWG Level 4 code","native"
2067,"8","TDWG Level 4 code","native"
2068,"4","TDWG Level 4 code","native"
2069,"8","TDWG Level 4 code","native"
2070,"8","TDWG Level 4 code","native"
2071,"2","TDWG Level 4 code","native"
2073,"4","TDWG Level 4 code","native"
2074,"8","TDWG Level 4 code","native"
2075,"2","TDWG Level 4 code","native"
2076,"4","TDWG Level 4 code","native"
2077,"4","TDWG Level 4 code","native"
2078,"2","TDWG Level 4 code","native"
2079,"3","TDWG Level 4 code","native"
2079,"1","TDWG Level 4 code","native"
2080,"4","TDWG Level 4 code","native"
2081,"2","TDWG Level 4 code","native"
2082,"2","TDWG Level 4 code","native"
2083,"3","TDWG Level 4 code","native"
2083,"4","TDWG Level 4 code","native"
2084,"3","TDWG Level 4 code","native"
2084,"4","TDWG Level 4 code","native"
2085,"4","TDWG Level 4 code","native"
2086,"2","TDWG Level 4 code","native"
2089,"4","TDWG Level 4 code","native"
2090,"5","TDWG Level 4 code","native"
2091,"8","TDWG Level 4 code","native"
2092,"4","TDWG Level 4 code","native"
2093,"8","TDWG Level 4 code","native"
2094,"4","TDWG Level 4 code","native"
2095,"2","TDWG Level 4 code","native"
2096,"8","TDWG Level 4 code","native"
2096,"7","TDWG Level 4 code","native"
2097,"4","TDWG Level 4 code","native"
2098,"4","TDWG Level 4 code","native"
2099,"2","TDWG Level 4 code","native"
2100,"2","TDWG Level 4 code","native"
2102,"8","TDWG Level 4 code","native"
2102,"7","TDWG Level 4 code","native"
2103,"8","TDWG Level 4 code","native"
2104,"4","TDWG Level 4 code","native"
2105,"2","TDWG Level 4 code","native"
2106,"4","TDWG Level 4 code","native"
2107,"4","TDWG Level 4 code","native"
2108,"4","TDWG Level 4 code","native"
2109,"2","TDWG Level 4 code","native"
2110,"4","TDWG Level 4 code","native"
2111,"4","TDWG Level 4 code","native"
2112,"8","TDWG Level 4 code","native"
2113,"2","TDWG Level 4 code","native"
2114,"8","TDWG Level 4 code","native"
2114,"7","TDWG Level 4 code","native"
2115,"4","TDWG Level 4 code","native"
2115,"5","TDWG Level 4 code","native"
2116,"4","TDWG Level 4 code","native"
2117,"8","TDWG Level 4 code","native"
