"AcceptedTaxonID","Kingdom","Phylum","Class","Order","Superfamily","Family","Genus","SubGenusName","Species","AuthorString","GSDNameStatus","Sp2000NameStatus","IsExtinct","HasPreHolocene","HasModern","LifeZone","AdditionalData","LTSSpecialist","LTSDate","SpeciesURL","GSDTaxonGUI","GSDNameGUI"
1676,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Miolispa","","impunctata","Kleine, 1919","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1496",,
1679,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Hypomiolispa","","incerta","Kleine, 1937","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1499",,
1681,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Cyphagogus","","incisus","Senna, 1903","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1501",,
1683,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Tracheloschizus","","inconstans","(Kleine, 1922)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1503",,
1684,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Ceocephalus","","indianus","(Kleine, 1944)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1504",,
1685,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Cyphagogus","","indicus","Damoiseau, 1964","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1505",,
1686,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Miolispoides","","indicus","Damoiseau, 1989","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1506",,
1687,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Homophylus","","indosinensis","Damoiseau, 1966","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1507",,
1688,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Orychodes","","indus","Kirsch, 1875","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1508",,
1691,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Stratiorrhina","","inermis","Calabresi, 1921","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1511",,
1693,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Monrosiaia","","inpai","Scivittaro, 1976","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1513",,
1694,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Amphicordus","","inproportionatus","Heller, 1913","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1514",,
1695,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Raphirhynchus","","insculptus","(Senna, 1889)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1515",,
1697,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Calodromus","","insignis","(Senna, 1895)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1517",,
1698,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Pseudorychodes","","insignis","(Lewis, 1883)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1518",,
1699,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Orychodes","","insulanus","(Kleine, 1921)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1519",,
1700,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Ananesiotes","","insularis","Kleine, 1922","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1520",,
1701,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Metusambius","","insularis","Kolbe, 1916","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1521",,
1702,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Pseudophocylides","","insularis","Kleine, 1920","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1522",,
1704,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Calodromus","","integer","Damoiseau, 1971","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1524",,
1705,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Miolispa","","intermedia","Senna, 1897","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1525",,
1706,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Ceocephalus","","intermedius","(Senna, 1911)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1526",,
1707,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Parapisthius","","intermedius","Kleine, 1935","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1527",,
1708,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Schizotrachelus","","intermedius","Senna, 1892","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1528",,
